athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Lemmons, Jaida",Duke,ACC,100H,2017,SO-2,,,14.42,s,ACC Outdoor Track & Field Championships,2017-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/51674/3191841/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Kerr, MacKenzie",Duke,ACC,400m,2017,SO-2,,,54.59,s,ACC Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51674/3191835/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Price, Madeline",Duke,ACC,400m,2017,JR-3,,,54.93,s,ACC Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51674/3191835/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Lemmons, Jaida",Duke,ACC,Long Jump,2017,SO-2,,,5.83,m,ACC Outdoor Track & Field Championships,2017-05-12,,,0.7,Outdoor,https://www.tfrrs.org/results/51674/3191845/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Murphy, Sydnei",Duke,ACC,Long Jump,2017,FR-1,,,6.16,m,ACC Outdoor Track & Field Championships,2017-05-12,,,0.5,Outdoor,https://www.tfrrs.org/results/51674/3191847/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Kerr, MacKenzie",Duke,ACC,400m,2017,SO-2,,,54.60,s,NCAA Division I East Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51920/3197608/NCAA_Division_I_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Murphy, Sydnei",Duke,ACC,Long Jump,2017,FR-1,,,6.14,m,NCAA Division I East Preliminary Round,2017-05-25,,,1.2,Outdoor,https://www.tfrrs.org/results/51920/3197604/NCAA_Division_I_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,100H,2017,SR-4,,,13.59,s,USF Bulls Invitational,2017-03-17,,,1.6,Outdoor,https://www.tfrrs.org/results/49210/3035837/USF_Bulls_Invitational/100-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2017,FR-1,,,13.36,s,USF Bulls Invitational,2017-03-17,,,1.6,Outdoor,https://www.tfrrs.org/results/49210/3035837/USF_Bulls_Invitational/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2017,FR-1,,,1:03.51,s,USF Bulls Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/49210/3035827/USF_Bulls_Invitational/400-Hurdles,TFRRS all_performances
"Wimberly, Shy'Keya",Florida State,ACC,400H,2017,JR-3,,,1:06.36,s,USF Bulls Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/49210/3035827/USF_Bulls_Invitational/400-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2017,FR-1,,,13.06,s,FSU Relays,2017-03-24,,,0.9,Outdoor,https://www.tfrrs.org/results/50136/3055448/FSU_Relays/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2017,FR-1,,,1:04.60,s,FSU Relays,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50136/3055485/FSU_Relays/400-Hurdles,TFRRS all_performances
"Wimberly, Shy'Keya",Florida State,ACC,400H,2017,JR-3,,,1:05.14,s,FSU Relays,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50136/3055485/FSU_Relays/400-Hurdles,TFRRS all_performances
"Caldwell, Janae",Florida State,ACC,400m,2017,FR-1,,,57.83,s,FSU Relays,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50136/3055441/FSU_Relays/400-Meters,TFRRS all_performances
"Dorsett, Shaquania",Florida State,ACC,400m,2017,SO-2,,,53.47,s,FSU Relays,2017-03-24,,,,Outdoor,https://www.tfrrs.org/results/50136/3055441/FSU_Relays/400-Meters,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2017,SO-2,,,13.24,s,Florida Relays,2017-03-30,,,2.0,Outdoor,https://www.tfrrs.org/results/48929/3076623/Florida_Relays/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2017,FR-1,,,1:03.44,s,Florida Relays,2017-03-30,,,,Outdoor,https://www.tfrrs.org/results/48929/3076639/Florida_Relays/400-Hurdles,TFRRS all_performances
"Wimberly, Shy'Keya",Florida State,ACC,400H,2017,JR-3,,,1:05.65,s,Florida Relays,2017-03-30,,,,Outdoor,https://www.tfrrs.org/results/48929/3076639/Florida_Relays/400-Hurdles,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2017,FR-1,,,13.71,s,Tennessee Relays,2017-04-06,,,0.6,Outdoor,https://www.tfrrs.org/results/49376/3096505/Tennessee_Relays/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2017,SR-4,,,13.91,s,Tennessee Relays,2017-04-06,,,0.6,Outdoor,https://www.tfrrs.org/results/49376/3096505/Tennessee_Relays/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2017,FR-1,,,1:04.25,s,Tennessee Relays,2017-04-06,,,,Outdoor,https://www.tfrrs.org/results/49376/3096499/Tennessee_Relays/400-Hurdles,TFRRS all_performances
"Farrington, Melissa-Maree",Florida State,ACC,Long Jump,2017,SR-4,,,5.56,m,Tennessee Relays,2017-04-06,,,1.6,Outdoor,https://www.tfrrs.org/results/49376/3096492/Tennessee_Relays/Long-Jump,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2017,JR-3,,,6.02,m,Tennessee Relays,2017-04-06,,,0.3,Outdoor,https://www.tfrrs.org/results/49376/3096492/Tennessee_Relays/Long-Jump,TFRRS all_performances
"Jones, Cortney",Florida State,ACC,100H,2017,FR-1,,,13.52,s,Stanford Cardinal Classic,2017-04-21,,,-0.7,Outdoor,https://www.tfrrs.org/results/51367/3143811/Stanford_Cardinal_Classic/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2017,SR-4,,,13.73,s,Stanford Cardinal Classic,2017-04-21,,,-0.7,Outdoor,https://www.tfrrs.org/results/51367/3143811/Stanford_Cardinal_Classic/100-Hurdles,TFRRS all_performances
"Dorsett, Shaquania",Florida State,ACC,400m,2017,SO-2,,,53.07,s,Stanford Cardinal Classic,2017-04-21,,,,Outdoor,https://www.tfrrs.org/results/51367/3143838/Stanford_Cardinal_Classic/400-Meters,TFRRS all_performances
"Petrokaite, Jogaile",Florida State,ACC,Long Jump,2017,JR-3,,,6.30,m,Stanford Cardinal Classic,2017-04-22,,,2.4,Outdoor,https://www.tfrrs.org/athletes/5156407,legacy_source_needs_review
"Setterington, Nicole",Florida State,ACC,100H,2017,SR-4,,,13.34,s,UF Tom Jones Memorial,2017-04-28,,,0.8,Outdoor,https://www.tfrrs.org/results/50650/3158913/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Setterington, Nicole",Florida State,ACC,100H,2017,SR-4,,,13.57,s,UF Tom Jones Memorial,2017-04-28,,,2.0,Outdoor,https://www.tfrrs.org/results/50650/3158913/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Williams, Peta-Gay",Florida State,ACC,100H,2017,SO-2,,,13.09,s,UF Tom Jones Memorial,2017-04-28,,,0.8,Outdoor,https://www.tfrrs.org/results/50650/3158913/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Cunningham, Kimmie",Florida State,ACC,400H,2017,FR-1,,,1:05.15,s,UF Tom Jones Memorial,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/50650/3158902/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
