athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Hollis, Jayla",Florida,SEC,100H,2024,SR-4,,,13.37,seconds,Tom Jones Memorial Invitational,2024-04-12,,,0.4,Outdoor,https://www.tfrrs.org/results/85961/5199024/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.56,seconds,Tom Jones Memorial Invitational,2024-04-12,,,1.1,Outdoor,https://www.tfrrs.org/results/85961/5199024/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.71,seconds,Tom Jones Memorial Invitational,2024-04-12,,,0.9,Outdoor,https://www.tfrrs.org/results/85961/5199024/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Alix, India",Florida,SEC,Long Jump,2024,FR-1,,,5.46,m,Tom Jones Memorial Invitational,2024-04-12,,,-0.3,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2024,FR-1,,,5.30,m,Tom Jones Memorial Invitational,2024-04-12,,,0.7,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.34,m,Tom Jones Memorial Invitational,2024-04-12,,,-3.1,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.60,m,Tom Jones Memorial Invitational,2024-04-12,,,-2.3,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2024,SR-4,,,12.97,seconds,LSU Invitational,2024-04-27,,,1.8,Outdoor,https://www.tfrrs.org/results/84133/5240890/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Welsing, Melanie",Florida,SEC,100H,2024,SR-4,,,14.12,seconds,LSU Invitational,2024-04-27,,,1.8,Outdoor,https://www.tfrrs.org/results/84133/5240890/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2024,FR-1,,,5.64,m,LSU Invitational,2024-04-27,,,1.3,Outdoor,https://www.tfrrs.org/results/84133/5240896/LSU_Invitational/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.29,m,LSU Invitational,2024-04-27,,,0.9,Outdoor,https://www.tfrrs.org/results/84133/5240896/LSU_Invitational/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.74,meters,LSU Invitational,2024-04-27,Final,1,4.4,Outdoor,https://www.tfrrs.org/athletes/8679347/Florida/Anthaya_Charlton,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.47,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,-0.5,Outdoor,https://www.tfrrs.org/results/87017/5286191/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.74,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.6,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.59,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.8,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.53,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,0.8,Outdoor,https://www.tfrrs.org/results/85812/5273720/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2024,SR-4,,,1:00.27,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5272054/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2024,FR-1,,,5.49,m,SEC Outdoor Track & Field Championships,2024-05-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/85812/5273708/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.72,m,SEC Outdoor Track & Field Championships,2024-05-09,,,1.5,Outdoor,https://www.tfrrs.org/results/85812/5273708/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.59,m,SEC Outdoor Track & Field Championships,2024-05-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/85812/5273708/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2024,SR-4,,,13.12,seconds,SEC Outdoor Track & Field Championships,2024-05-10,Prelim,10,4.4,Outdoor,https://www.tfrrs.org/athletes/8364542/Florida/Jayla_Hollis.html,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.67,seconds,SEC Outdoor Track & Field Championships,2024-05-10,Prelim,2,4.4,Outdoor,https://www.tfrrs.org/athletes/7533304/Florida/Grace_Stark.html,legacy_source_needs_review
"Hollis, Jayla",Florida,SEC,100H,2024,SR-4,,,46.10,seconds,NCAA East First Round,2024-05-22,,,0.5,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.55,seconds,NCAA East First Round,2024-05-22,,,1.4,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.88,seconds,NCAA East First Round,2024-05-22,,,0.5,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Brown, Kendall",Florida,SEC,Long Jump,2024,FR-1,,,5.72,m,NCAA East First Round,2024-05-22,,,0.7,Outdoor,https://www.tfrrs.org/results/86997/5284563/NCAA_East_First_Round/Long-Jump,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.53,m,NCAA East First Round,2024-05-22,,,1.5,Outdoor,https://www.tfrrs.org/results/86997/5284563/NCAA_East_First_Round/Long-Jump,TFRRS all_performances
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.44,m,NCAA East First Round,2024-05-22,,,-0.1,Outdoor,https://www.tfrrs.org/results/86997/5284563/NCAA_East_First_Round/Long-Jump,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.52,seconds,NCAA Division I Outdoor Track & Field Championships,2024-06-06,Semifinal,1,3.4,Outdoor,https://www.tfrrs.org/athletes/7533304/Florida/Grace_Stark.html,legacy_source_needs_review
"Bryant, Claire",Florida,SEC,Long Jump,2024,SR-4,,,6.74,meters,NCAA Division I Outdoor Track & Field Championships,2024-06-06,Final,2,0.6,Outdoor,https://www.tfrrs.org/athletes/7732041/Florida/Claire__Bryant.html,legacy_source_needs_review
"Charlton, Anthaya",Florida,SEC,Long Jump,2024,SO-2,,,6.59,meters,NCAA Division I Outdoor Track & Field Championships,2024-06-06,Final,4,0.8,Outdoor,https://www.tfrrs.org/athletes/8679347/Florida/Anthaya_Charlton,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2024,SR-4,,,12.47,seconds,NCAA Division I Outdoor Track & Field Championships,2024-06-08,Final,1,-0.5,Outdoor,https://www.tfrrs.org/athletes/7533304/Florida/Grace_Stark.html,legacy_source_needs_review
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,15.14,seconds,Hurricane Collegiate Invite,2024-03-23,,,-0.1,Outdoor,https://www.tfrrs.org/results/84947/5225229/Hurricane_Collegiate_Invite_/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.02,seconds,Hurricane Collegiate Invite,2024-03-23,,,,Outdoor,https://www.tfrrs.org/results/84947/5225226/Hurricane_Collegiate_Invite_/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,57.54,seconds,Hurricane Collegiate Invite,2024-03-23,,,,Outdoor,https://www.tfrrs.org/results/84947/5225226/Hurricane_Collegiate_Invite_/400-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.09,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,58.70,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,51.22,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2024,FR-1,,,53.85,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2024,SO-2,,,53.22,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,15.02,seconds,Hurricane Alumni Invitational,2024-04-05,,,1.3,Outdoor,https://www.tfrrs.org/results/85657/5225113/Hurricane_Alumni_Invitational/100-Hurdles,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2024,SO-2,,,6.03,m,Hurricane Alumni Invitational,2024-04-05,,,-1.4,Outdoor,https://www.tfrrs.org/results/85657/5225117/Hurricane_Alumni_Invitational/Long-Jump,TFRRS all_performances
Bella Witt,Georgia,SEC,100H,2024,JR,,,13.24,seconds,Tom Jones Memorial Invitational,2024-04-12,Prelim,12,2.1,Outdoor,https://www.tfrrs.org/athletes/8996999/UCLA/Bella_Witt.html,legacy_source_needs_review
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.13,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,58.24,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,50.05,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2024,FR-1,,,54.11,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2024,SO-2,,,52.83,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,14.62,seconds,Georgia Tech Invitational,2024-04-19,,,-1.4,Outdoor,https://www.tfrrs.org/results/86277/5219588/Georgia_Tech_Invitational/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,56.99,seconds,Georgia Tech Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86277/5219589/Georgia_Tech_Invitational/400-Hurdles,TFRRS all_performances
"Gayle, Kieley",Georgia,SEC,400m,2024,JR-3,,,57.55,seconds,Georgia Tech Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86277/5219604/Georgia_Tech_Invitational/400-Meters,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,52.12,seconds,Georgia Tech Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/86277/5219604/Georgia_Tech_Invitational/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2024,SO-2,,,5.92,m,Georgia Tech Invitational,2024-04-19,,,+0.0,Outdoor,https://www.tfrrs.org/results/86277/5219591/Georgia_Tech_Invitational/Long-Jump,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,14.16,seconds,LSU Invitational,2024-04-27,,,1.8,Outdoor,https://www.tfrrs.org/results/84133/5240890/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,56.52,seconds,LSU Invitational,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/84133/5240918/LSU_Invitational/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,58.71,seconds,LSU Invitational,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/84133/5240918/LSU_Invitational/400-Hurdles,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,51.94,seconds,LSU Invitational,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/84133/5240916/LSU_Invitational/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2024,FR-1,,,53.22,seconds,LSU Invitational,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/84133/5240916/LSU_Invitational/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2024,SO-2,,,53.77,seconds,LSU Invitational,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/84133/5240916/LSU_Invitational/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,14.30,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.4,Outdoor,https://www.tfrrs.org/results/87017/5286218/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,58.83,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286186/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,57.44,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286186/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,51.64,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,51.52,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2024,SO-2,,,5.94,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.5,Outdoor,https://www.tfrrs.org/results/87017/5286222/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,14.18,seconds,SEC Outdoor Track & Field Championships,2024-05-09,Heptathlon,9,2.3,Outdoor,https://www.tfrrs.org/athletes/8235205/Georgia/Ella_Rush.html,legacy_source_needs_review
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,55.60,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5272054/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,56.22,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5272054/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,57.71,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5272054/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,49.79,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,50.39,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,51.23,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,51.75,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2024,FR-1,,,53.38,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2024,SO-2,,,52.75,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2024,SO-2,,,6.20,m,SEC Outdoor Track & Field Championships,2024-05-09,,,1.7,Outdoor,https://www.tfrrs.org/results/85812/5277335/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,56.44,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,56.81,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,56.39,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,56.78,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284588/NCAA_East_First_Round/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,50.30,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,51.68,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"Harris, Kimberly",Georgia,SEC,400m,2024,SR-4,,,51.43,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
