athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Phillips, Felicia",Illinois,Big Ten,400m,2018,SO-2,,,56.93,seconds,Illinois Twilight,2018-04-14,,,,Outdoor,https://www.tfrrs.org/results/54341/3428377/Illinois_Twilight/400-Meters,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,100H,2018,FR-1,,,14.38,seconds,Mt. SAC Relays,2018-04-19,,,-0.6,Outdoor,https://www.tfrrs.org/results/56509/3454456/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Seay, Maya",Illinois,Big Ten,100H,2018,FR-1,,,14.87,seconds,Mt. SAC Relays,2018-04-19,,,-0.6,Outdoor,https://www.tfrrs.org/results/56509/3454456/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Aduma, Amira",Illinois,Big Ten,400H,2018,FR-1,,,1:00.89,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454427/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,400H,2018,FR-1,,,1:02.14,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454427/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2018,SO-2,,,53.24,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Seay, Maya",Illinois,Big Ten,100H,2018,FR-1,,,15.14,seconds,Beach Invitational,2018-04-20,,,+0.0,Outdoor,https://www.tfrrs.org/results/56487/3458682/Beach_Invitational/100-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,400H,2018,FR-1,,,1:02.28,seconds,Beach Invitational,2018-04-20,,,,Outdoor,https://www.tfrrs.org/results/56487/3458699/Beach_Invitational/400-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,100H,2018,,,,14.31,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,-1.5,Outdoor,https://www.tfrrs.org/results/51254/3526446/2018_Drake_Relays_presented_by_Hy-Vee/100-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,100H,2018,,,,14.31,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,-1.5,Outdoor,https://www.tfrrs.org/results/56763/3475410/2018_Drake_Relays_presented_by_Hy-Vee/100-Hurdles,TFRRS all_performances
"Aduma, Amira",Illinois,Big Ten,400H,2018,,,,1:00.00,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,,Outdoor,https://www.tfrrs.org/results/51254/3526439/2018_Drake_Relays_presented_by_Hy-Vee/400-Hurdles,TFRRS all_performances
"Aduma, Amira",Illinois,Big Ten,400H,2018,,,,1:00.00,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,,Outdoor,https://www.tfrrs.org/results/56763/3475403/2018_Drake_Relays_presented_by_Hy-Vee/400-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,400H,2018,,,,1:01.65,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,,Outdoor,https://www.tfrrs.org/results/56763/3475403/2018_Drake_Relays_presented_by_Hy-Vee/400-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,400H,2018,,,,1:01.65,seconds,2018 Drake Relays presented by Hy-Vee,2018-04-25,,,,Outdoor,https://www.tfrrs.org/results/51254/3526439/2018_Drake_Relays_presented_by_Hy-Vee/400-Hurdles,TFRRS all_performances
"Kendziera, Brenda",Illinois,Big Ten,100H,2018,SO-2,,,17.33,seconds,2018 Kip Janvrin Open,2018-04-26,,,-1.9,Outdoor,https://www.tfrrs.org/results/56742/3472175/2018_Kip_Janvrin_Open/100-Hurdles,TFRRS all_performances
"Mayes, Jade'",Illinois,Big Ten,400H,2018,FR-1,,,1:07.96,seconds,2018 Kip Janvrin Open,2018-04-26,,,,Outdoor,https://www.tfrrs.org/results/56742/3472155/2018_Kip_Janvrin_Open/400-Hurdles,TFRRS all_performances
"Phillips, Felicia",Illinois,Big Ten,400m,2018,SO-2,,,57.33,seconds,2018 Kip Janvrin Open,2018-04-26,,,,Outdoor,https://www.tfrrs.org/results/56742/3472180/2018_Kip_Janvrin_Open/400-Meters,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,100H,2018,FR-1,,,14.26,seconds,Big Ten Championships,2018-05-11,,,0.9,Outdoor,https://www.tfrrs.org/results/57040/3507805/Big_Ten_Championships/100-Hurdles,TFRRS all_performances
"Seay, Maya",Illinois,Big Ten,100H,2018,FR-1,,,14.07,seconds,Big Ten Championships,2018-05-11,,,-0.2,Outdoor,https://www.tfrrs.org/results/57040/3507805/Big_Ten_Championships/100-Hurdles,TFRRS all_performances
"Aduma, Amira",Illinois,Big Ten,400H,2018,FR-1,,,1:00.12,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Jones, Alexis",Illinois,Big Ten,400H,2018,FR-1,,,1:01.94,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Mayes, Jade'",Illinois,Big Ten,400H,2018,FR-1,,,1:04.29,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2018,SO-2,,,53.27,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507804/Big_Ten_Championships/400-Meters,TFRRS all_performances
"Phillips, Felicia",Illinois,Big Ten,400m,2018,SO-2,,,58.79,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507804/Big_Ten_Championships/400-Meters,TFRRS all_performances
"Nwoko, Chisom",Illinois,Big Ten,400m,2018,SO-2,,,55.25,seconds,NCAA West Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57100/3515431/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2018,JR-3,,,58.47,seconds,Pac-12+ vs Big Ten Invitational,2018-03-23,,,,Outdoor,https://www.tfrrs.org/results/55253/3366184/Pac-12_vs_Big_Ten_Invitational/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,53.99,seconds,Pac-12+ vs Big Ten Invitational,2018-03-23,,,,Outdoor,https://www.tfrrs.org/results/55253/3366177/Pac-12_vs_Big_Ten_Invitational/400-Meters,TFRRS all_performances
"Jones, Chelsey",Nebraska,Big Ten,400m,2018,SO-2,,,55.44,seconds,Pac-12+ vs Big Ten Invitational,2018-03-23,,,,Outdoor,https://www.tfrrs.org/results/55253/3366177/Pac-12_vs_Big_Ten_Invitational/400-Meters,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2018,JR-3,,,14.25,seconds,Florida Relays,2018-03-29,,,-0.5,Outdoor,https://www.tfrrs.org/results/53568/3384040/Florida_Relays/100-Hurdles,TFRRS all_performances
"Lewis, Raynesha",Nebraska,Big Ten,100H,2018,SO-2,,,14.73,seconds,Florida Relays,2018-03-29,,,1.2,Outdoor,https://www.tfrrs.org/results/53568/3384040/Florida_Relays/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2018,JR-3,,,58.98,seconds,John McDonnell Invitational,2018-04-13,,,,Outdoor,https://www.tfrrs.org/results/54175/3426342/John_McDonnell_Invitational/400-Hurdles,TFRRS all_performances
"Carr, Ashleigh",Nebraska,Big Ten,400H,2018,SO-2,,,1:00.68,seconds,John McDonnell Invitational,2018-04-13,,,,Outdoor,https://www.tfrrs.org/results/54175/3426342/John_McDonnell_Invitational/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2018,SO-2,,,59.94,seconds,John McDonnell Invitational,2018-04-13,,,,Outdoor,https://www.tfrrs.org/results/54175/3426342/John_McDonnell_Invitational/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,55.82,seconds,John McDonnell Invitational,2018-04-13,,,,Outdoor,https://www.tfrrs.org/results/54175/3426352/John_McDonnell_Invitational/400-Meters,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2018,JR-3,,,13.66,seconds,Kansas Relays,2018-04-18,,,1.8,Outdoor,https://www.tfrrs.org/results/56497/3452082/Kansas_Relays/100-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2018,SO-2,,,1:01.01,seconds,Kansas Relays,2018-04-18,,,,Outdoor,https://www.tfrrs.org/results/56497/3452060/Kansas_Relays/400-Hurdles,TFRRS all_performances
"Workentine, Rachel",Nebraska,Big Ten,400H,2018,SO-2,,,1:07.34,seconds,Kansas Relays,2018-04-18,,,,Outdoor,https://www.tfrrs.org/results/56497/3452060/Kansas_Relays/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,55.86,seconds,Kansas Relays,2018-04-18,,,,Outdoor,https://www.tfrrs.org/results/56497/3452116/Kansas_Relays/400-Meters,TFRRS all_performances
"Carr, Ashleigh",Nebraska,Big Ten,100H,2018,SO-2,,,14.80,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,1.9,Outdoor,https://www.tfrrs.org/results/56741/3472132/Texas_Tech_Corky_Crofoot_Shootout/100-Hurdles,TFRRS all_performances
"von Aschwege, Nicole",Nebraska,Big Ten,100H,2018,FR-1,,,15.26,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,1.9,Outdoor,https://www.tfrrs.org/results/56741/3472132/Texas_Tech_Corky_Crofoot_Shootout/100-Hurdles,TFRRS all_performances
"Carr, Ashleigh",Nebraska,Big Ten,400H,2018,SO-2,,,1:00.16,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,,Outdoor,https://www.tfrrs.org/results/56741/3472119/Texas_Tech_Corky_Crofoot_Shootout/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2018,SO-2,,,59.75,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,,Outdoor,https://www.tfrrs.org/results/56741/3472119/Texas_Tech_Corky_Crofoot_Shootout/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,53.83,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,,Outdoor,https://www.tfrrs.org/results/56741/3472130/Texas_Tech_Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
"von Aschwege, Nicole",Nebraska,Big Ten,400m,2018,FR-1,,,1:03.96,seconds,Texas Tech Corky/Crofoot Shootout,2018-04-27,,,,Outdoor,https://www.tfrrs.org/results/56741/3472130/Texas_Tech_Corky_Crofoot_Shootout/400-Meters,TFRRS all_performances
"Freeman, Chanel",Nebraska,Big Ten,100H,2018,JR-3,,,13.96,seconds,2018 Nebraska Invitational,2018-05-05,,,1.6,Outdoor,https://www.tfrrs.org/results/52825/3494179/2018_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"von Aschwege, Nicole",Nebraska,Big Ten,100H,2018,FR-1,,,15.42,seconds,2018 Nebraska Invitational,2018-05-05,,,1.6,Outdoor,https://www.tfrrs.org/results/52825/3494179/2018_Nebraska_Invitational/100-Hurdles,TFRRS all_performances
"Carr, Ashleigh",Nebraska,Big Ten,400H,2018,SO-2,,,1:00.02,seconds,2018 Nebraska Invitational,2018-05-05,,,,Outdoor,https://www.tfrrs.org/results/52825/3494196/2018_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2018,SO-2,,,1:00.73,seconds,2018 Nebraska Invitational,2018-05-05,,,,Outdoor,https://www.tfrrs.org/results/52825/3494196/2018_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Workentine, Rachel",Nebraska,Big Ten,400H,2018,SO-2,,,1:07.12,seconds,2018 Nebraska Invitational,2018-05-05,,,,Outdoor,https://www.tfrrs.org/results/52825/3494196/2018_Nebraska_Invitational/400-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,100H,2018,JR-3,,,13.62,seconds,Big Ten Championships,2018-05-11,,,0.9,Outdoor,https://www.tfrrs.org/results/57040/3507805/Big_Ten_Championships/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,100H,2018,JR-3,,,13.86,seconds,Big Ten Championships,2018-05-11,,,0.4,Outdoor,https://www.tfrrs.org/results/57040/3507805/Big_Ten_Championships/100-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2018,JR-3,,,57.95,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Carr, Ashleigh",Nebraska,Big Ten,400H,2018,SO-2,,,59.70,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Peskova, Michaela",Nebraska,Big Ten,400H,2018,SO-2,,,59.99,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507782/Big_Ten_Championships/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,54.25,seconds,Big Ten Championships,2018-05-11,,,,Outdoor,https://www.tfrrs.org/results/57040/3507804/Big_Ten_Championships/400-Meters,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2018,JR-3,,,1:00.00,seconds,NCAA West Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57100/3515416/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Barge, Jasmine",Nebraska,Big Ten,400H,2018,JR-3,,,58.80,seconds,NCAA West Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57100/3515416/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Griggs, Kierra",Nebraska,Big Ten,400m,2018,SO-2,,,55.18,seconds,NCAA West Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57100/3515431/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Foster, Rhesa",Oregon,Big Ten,100H,2018,SO-2,,,14.39,seconds,40th Annual Aztec Invitational,2018-03-24,,,0.6,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"Greenleaf, Madi",Oregon,Big Ten,100H,2018,SR-4,,,14.81,seconds,40th Annual Aztec Invitational,2018-03-24,,,0.1,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,100H,2018,JR-3,,,14.54,seconds,40th Annual Aztec Invitational,2018-03-24,,,0.6,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"Johnson, Alaysha",Oregon,Big Ten,100H,2018,JR-3,,,13.48,seconds,40th Annual Aztec Invitational,2018-03-24,,,-0.8,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"McCarrell, Keira",Oregon,Big Ten,100H,2018,FR-1,,,15.26,seconds,40th Annual Aztec Invitational,2018-03-24,,,0.1,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,100H,2018,SR-4,,,14.49,seconds,40th Annual Aztec Invitational,2018-03-24,,,0.6,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"Robinson, Kaylah",Oregon,Big Ten,100H,2018,FR-1,,,14.02,seconds,40th Annual Aztec Invitational,2018-03-24,,,-0.8,Outdoor,https://www.tfrrs.org/results/52948/3366236/40th_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
"Greenleaf, Madi",Oregon,Big Ten,400H,2018,SR-4,,,1:02.59,seconds,40th Annual Aztec Invitational,2018-03-24,,,,Outdoor,https://www.tfrrs.org/results/52948/3366208/40th_Annual_Aztec_Invitational/400-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,400H,2018,JR-3,,,1:03.96,seconds,40th Annual Aztec Invitational,2018-03-24,,,,Outdoor,https://www.tfrrs.org/results/52948/3366208/40th_Annual_Aztec_Invitational/400-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,400H,2018,SR-4,,,1:00.70,seconds,40th Annual Aztec Invitational,2018-03-24,,,,Outdoor,https://www.tfrrs.org/results/52948/3366208/40th_Annual_Aztec_Invitational/400-Hurdles,TFRRS all_performances
"Greenleaf, Madi",Oregon,Big Ten,400H,2018,SR-4,,,1:04.04,seconds,Oregon Pepsi Invitational,2018-04-07,,,,Outdoor,https://www.tfrrs.org/results/54397/3404994/Oregon_Pepsi_Invitational/400-Hurdles,TFRRS all_performances
"Jackson, Khadejah",Oregon,Big Ten,400H,2018,JR-3,,,1:05.66,seconds,Oregon Pepsi Invitational,2018-04-07,,,,Outdoor,https://www.tfrrs.org/results/54397/3404994/Oregon_Pepsi_Invitational/400-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,400H,2018,SR-4,,,1:02.09,seconds,Oregon Pepsi Invitational,2018-04-07,,,,Outdoor,https://www.tfrrs.org/results/54397/3404994/Oregon_Pepsi_Invitational/400-Hurdles,TFRRS all_performances
"DesRosiers, Briyahna",Oregon,Big Ten,400m,2018,JR-3,,,54.02,seconds,Oregon Pepsi Invitational,2018-04-07,,,,Outdoor,https://www.tfrrs.org/results/54397/3405007/Oregon_Pepsi_Invitational/400-Meters,TFRRS all_performances
"Vinjamuri, Rachel",Oregon,Big Ten,400m,2018,SO-2,,,57.03,seconds,Oregon Pepsi Invitational,2018-04-07,,,,Outdoor,https://www.tfrrs.org/results/54397/3405007/Oregon_Pepsi_Invitational/400-Meters,TFRRS all_performances
"McCarrell, Keira",Oregon,Big Ten,100H,2018,FR-1,,,15.34,seconds,Bryan Clay Invitational,2018-04-19,,,-1.0,Outdoor,https://www.tfrrs.org/results/54070/3482326/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
"O'Connor, Kylee",Oregon,Big Ten,100H,2018,SR-4,,,14.39,seconds,Bryan Clay Invitational,2018-04-19,,,0.3,Outdoor,https://www.tfrrs.org/results/54070/3482326/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
"Robinson, Kaylah",Oregon,Big Ten,100H,2018,FR-1,,,13.62,seconds,Mt. SAC Relays,2018-04-19,,,0.4,Outdoor,https://www.tfrrs.org/results/56509/3454456/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Anderson, Shae",Oregon,Big Ten,400m,2018,FR-1,,,52.71,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"D'Arpino, Venessa",Oregon,Big Ten,400m,2018,JR-3,,,53.61,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"DesRosiers, Briyahna",Oregon,Big Ten,400m,2018,JR-3,,,53.31,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Dunmore, Makenzie",Oregon,Big Ten,400m,2018,SO-2,,,52.05,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Waller, Hannah",Oregon,Big Ten,400m,2018,SO-2,,,52.49,seconds,Mt. SAC Relays,2018-04-19,,,,Outdoor,https://www.tfrrs.org/results/56509/3454554/Mt_SAC_Relays/400-Meters,TFRRS all_performances
