index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
10,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,58.44,seconds,Jim Bush Collegiate Invitational,2016-03-22,,,,Outdoor,https://www.tfrrs.org/results/43380/2728639/Jim_Bush_Collegiate_Invitational/400-Hurdles,TFRRS all_performances
11,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,56.10,seconds,Jim Bush Collegiate Invitational,2016-03-22,,,,Outdoor,https://www.tfrrs.org/results/43380/2728646/Jim_Bush_Collegiate_Invitational/400-Meters,TFRRS all_performances
12,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,55.58,seconds,Jim Bush Collegiate Invitational,2016-03-22,,,,Outdoor,https://www.tfrrs.org/results/43380/2728646/Jim_Bush_Collegiate_Invitational/400-Meters,TFRRS all_performances
13,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.71,m,Jim Bush Collegiate Invitational,2016-03-22,,,0.3,Outdoor,https://www.tfrrs.org/results/43380/2728640/Jim_Bush_Collegiate_Invitational/Long-Jump,TFRRS all_performances
14,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.78,m,Jim Bush Collegiate Invitational,2016-03-22,,,1.3,Outdoor,https://www.tfrrs.org/results/43380/2728640/Jim_Bush_Collegiate_Invitational/Long-Jump,TFRRS all_performances
15,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.18,m,Jim Bush Collegiate Invitational,2016-03-22,,,-1.0,Outdoor,https://www.tfrrs.org/results/43380/2728640/Jim_Bush_Collegiate_Invitational/Long-Jump,TFRRS all_performances
16,"Struble, Morgan",Arizona,Big 12,400m,2016,SR-4,,,56.07,seconds,Pac-12 vs Big 10 Invitational,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44896/2740103/Pac-12_vs_Big_10_Invitational/400-Meters,TFRRS all_performances
17,"Waggoner, Tatum",Arizona,Big 12,400m,2016,SO-2,,,53.42,seconds,Pac-12 vs Big 10 Invitational,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44896/2740103/Pac-12_vs_Big_10_Invitational/400-Meters,TFRRS all_performances
18,"Watson, Sage",Arizona,Big 12,400m,2016,JR-3,,,52.20,seconds,Pac-12 vs Big 10 Invitational,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44896/2740103/Pac-12_vs_Big_10_Invitational/400-Meters,TFRRS all_performances
19,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.34,seconds,Stanford Invitational,2016-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
20,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.55,seconds,Stanford Invitational,2016-04-01,,,0.6,Outdoor,https://www.tfrrs.org/results/45256/2762439/Stanford_Invitational/100-Hurdles,TFRRS all_performances
21,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.50,m,Stanford Invitational,2016-04-01,,,2.0,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
22,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.39,m,Stanford Invitational,2016-04-01,,,1.4,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
23,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.73,m,Stanford Invitational,2016-04-01,,,1.8,Outdoor,https://www.tfrrs.org/results/45256/2762451/Stanford_Invitational/Long-Jump,TFRRS all_performances
24,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.11,seconds,Jim Click Shootout,2016-04-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/44804/2781539/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
25,"Hailey, Nnenya",Arizona,Big 12,100H,2016,SR-4,,,12.96,seconds,Jim Click Shootout,2016-04-09,,,1.3,Outdoor,https://www.tfrrs.org/results/44804/2781531/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
26,"Hicks, Traci",Arizona,Big 12,100H,2016,SR-4,,,13.96,seconds,Jim Click Shootout,2016-04-09,,,1.3,Outdoor,https://www.tfrrs.org/results/44804/2781531/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
27,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,15.16,seconds,Jim Click Shootout,2016-04-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/44804/2781539/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
28,"Hailey, Nnenya",Arizona,Big 12,400H,2016,SR-4,,,55.97,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781497/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
29,"Struble, Morgan",Arizona,Big 12,400H,2016,SR-4,,,59.57,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781497/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
30,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,55.45,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781497/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
31,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,54.28,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781516/Jim_Click_Shootout/400-Meters,TFRRS all_performances
32,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,54.23,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781516/Jim_Click_Shootout/400-Meters,TFRRS all_performances
33,"Waggoner, Tatum",Arizona,Big 12,400m,2016,SO-2,,,52.52,seconds,Jim Click Shootout,2016-04-09,,,,Outdoor,https://www.tfrrs.org/results/44804/2781516/Jim_Click_Shootout/400-Meters,TFRRS all_performances
34,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.48,m,Jim Click Shootout,2016-04-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/44804/2781543/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
35,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.53,m,Jim Click Shootout,2016-04-09,,,1.3,Outdoor,https://www.tfrrs.org/results/44804/2781543/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
36,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.67,m,Jim Click Shootout,2016-04-09,,,0.5,Outdoor,https://www.tfrrs.org/results/44804/2781543/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
37,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.67,m,Jim Click Shootout,2016-04-09,,,0.2,Outdoor,https://www.tfrrs.org/results/44804/2781543/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
38,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.83,m,Jim Click Shootout,2016-04-09,,,0.8,Outdoor,https://www.tfrrs.org/results/44804/2781543/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
39,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.53,seconds,LSU Alumni Gold,2016-04-23,,,1.4,Outdoor,https://www.tfrrs.org/results/41857/2824949/LSU_Alumni_Gold/100-Hurdles,TFRRS all_performances
40,"Hicks, Traci",Arizona,Big 12,100H,2016,SR-4,,,13.93,seconds,LSU Alumni Gold,2016-04-23,,,1.4,Outdoor,https://www.tfrrs.org/results/41857/2824949/LSU_Alumni_Gold/100-Hurdles,TFRRS all_performances
41,"Bonds, Tiana",Arizona,Big 12,400H,2016,SO-2,,,1:03.86,seconds,LSU Alumni Gold,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/41857/2824988/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
42,"Hailey, Nnenya",Arizona,Big 12,400H,2016,SR-4,,,54.98,seconds,LSU Alumni Gold,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/41857/2824965/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
43,"Struble, Morgan",Arizona,Big 12,400H,2016,SR-4,,,59.54,seconds,LSU Alumni Gold,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/41857/2824988/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
44,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,55.11,seconds,LSU Alumni Gold,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/41857/2824985/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
45,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,54.82,seconds,LSU Alumni Gold,2016-04-23,,,,Outdoor,https://www.tfrrs.org/results/41857/2824999/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
46,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.42,m,LSU Alumni Gold,2016-04-23,,,1.5,Outdoor,https://www.tfrrs.org/results/41857/2824960/LSU_Alumni_Gold/Long-Jump,TFRRS all_performances
47,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.20,seconds,2016 Duel in the Desert,2016-04-30,,,0.2,Outdoor,https://www.tfrrs.org/results/45969/2845956/2016_Duel_in_the_Desert/100-Hurdles,TFRRS all_performances
48,"Hailey, Nnenya",Arizona,Big 12,100H,2016,SR-4,,,13.06,seconds,2016 Duel in the Desert,2016-04-30,,,0.2,Outdoor,https://www.tfrrs.org/results/45969/2845956/2016_Duel_in_the_Desert/100-Hurdles,TFRRS all_performances
49,"Hicks, Traci",Arizona,Big 12,100H,2016,SR-4,,,13.57,seconds,2016 Duel in the Desert,2016-04-30,,,0.2,Outdoor,https://www.tfrrs.org/results/45969/2845956/2016_Duel_in_the_Desert/100-Hurdles,TFRRS all_performances
50,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,14.99,seconds,2016 Duel in the Desert,2016-04-30,,,0.2,Outdoor,https://www.tfrrs.org/results/45969/2845956/2016_Duel_in_the_Desert/100-Hurdles,TFRRS all_performances
51,"Bonds, Tiana",Arizona,Big 12,400H,2016,SO-2,,,1:02.05,seconds,2016 Duel in the Desert,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/45969/2845935/2016_Duel_in_the_Desert/400-Hurdles,TFRRS all_performances
52,"Struble, Morgan",Arizona,Big 12,400H,2016,SR-4,,,59.50,seconds,2016 Duel in the Desert,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/45969/2845935/2016_Duel_in_the_Desert/400-Hurdles,TFRRS all_performances
53,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,54.34,seconds,2016 Duel in the Desert,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/45969/2845940/2016_Duel_in_the_Desert/400-Meters,TFRRS all_performances
54,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,53.28,seconds,2016 Duel in the Desert,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/45969/2845940/2016_Duel_in_the_Desert/400-Meters,TFRRS all_performances
55,"Watson, Sage",Arizona,Big 12,400m,2016,JR-3,,,52.01,seconds,2016 Duel in the Desert,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/45969/2845940/2016_Duel_in_the_Desert/400-Meters,TFRRS all_performances
56,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.91,m,2016 Duel in the Desert,2016-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/45969/2845959/2016_Duel_in_the_Desert/Long-Jump,TFRRS all_performances
57,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,6.06,m,2016 Duel in the Desert,2016-04-30,,,2.0,Outdoor,https://www.tfrrs.org/results/45969/2845959/2016_Duel_in_the_Desert/Long-Jump,TFRRS all_performances
58,"Williams, Brittni",Arizona,Big 12,Long Jump,2016,FR-1,,,4.28,m,2016 Duel in the Desert,2016-04-30,,,1.0,Outdoor,https://www.tfrrs.org/results/45969/2845959/2016_Duel_in_the_Desert/Long-Jump,TFRRS all_performances
59,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,13.90,seconds,Pac-12 Combined Events Championships,2016-05-07,,,0.2,Outdoor,https://www.tfrrs.org/results/45707/2865731/Pac-12_Combined_Events_Championships/100-Hurdles,TFRRS all_performances
60,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,14.70,seconds,Pac-12 Combined Events Championships,2016-05-07,,,-0.5,Outdoor,https://www.tfrrs.org/results/45707/2865731/Pac-12_Combined_Events_Championships/100-Hurdles,TFRRS all_performances
61,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.31,m,Pac-12 Combined Events Championships,2016-05-07,,,0.2,Outdoor,https://www.tfrrs.org/results/45707/2865735/Pac-12_Combined_Events_Championships/Long-Jump,TFRRS all_performances
62,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.34,m,Pac-12 Combined Events Championships,2016-05-07,,,-0.7,Outdoor,https://www.tfrrs.org/results/45707/2865735/Pac-12_Combined_Events_Championships/Long-Jump,TFRRS all_performances
63,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.39,m,Pac-12 Combined Events Championships,2016-05-07,,,0.2,Outdoor,https://www.tfrrs.org/results/45707/2865735/Pac-12_Combined_Events_Championships/Long-Jump,TFRRS all_performances
64,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.49,m,Pac-12 Combined Events Championships,2016-05-07,,,-0.8,Outdoor,https://www.tfrrs.org/results/45707/2865735/Pac-12_Combined_Events_Championships/Long-Jump,TFRRS all_performances
65,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.67,m,Pac-12 Combined Events Championships,2016-05-07,,,-0.2,Outdoor,https://www.tfrrs.org/results/45707/2865735/Pac-12_Combined_Events_Championships/Long-Jump,TFRRS all_performances
66,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,13.90,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877306/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
67,"Bonds, Tiana",Arizona,Big 12,100H,2016,SO-2,,,14.76,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877264/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
68,"Hailey, Nnenya",Arizona,Big 12,100H,2016,SR-4,,,13.10,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,-0.5,Outdoor,https://www.tfrrs.org/results/45708/2877264/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
69,"Hailey, Nnenya",Arizona,Big 12,100H,2016,SR-4,,,13.24,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877264/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
70,"Hicks, Traci",Arizona,Big 12,100H,2016,SR-4,,,14.20,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877264/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
71,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,14.70,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,-0.5,Outdoor,https://www.tfrrs.org/results/45708/2877306/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
72,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,15.36,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877264/Pac-12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
73,"Bonds, Tiana",Arizona,Big 12,400H,2016,SO-2,,,1:03.48,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
74,"Hailey, Nnenya",Arizona,Big 12,400H,2016,SR-4,,,55.83,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
75,"Hailey, Nnenya",Arizona,Big 12,400H,2016,SR-4,,,56.35,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
76,"Struble, Morgan",Arizona,Big 12,400H,2016,SR-4,,,1:00.17,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
77,"Struble, Morgan",Arizona,Big 12,400H,2016,SR-4,,,1:00.72,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
78,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,55.53,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
79,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,57.74,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877263/Pac-12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
80,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,55.75,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
81,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,54.64,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
82,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,54.88,seconds,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,,Outdoor,https://www.tfrrs.org/results/45708/2877289/Pac-12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
83,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.31,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877310/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
84,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.34,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,-0.7,Outdoor,https://www.tfrrs.org/results/45708/2877310/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
85,"Bonds, Tiana",Arizona,Big 12,Long Jump,2016,SO-2,,,5.39,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.2,Outdoor,https://www.tfrrs.org/results/45708/2877310/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
86,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.45,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
87,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.61,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,1.4,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
88,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.35,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,1.9,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
89,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.49,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,-0.8,Outdoor,https://www.tfrrs.org/results/45708/2877310/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
90,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.65,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,1.6,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
91,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.67,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,-0.2,Outdoor,https://www.tfrrs.org/results/45708/2877310/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
92,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.72,m,Pac-12 Outdoor Track & Field Championships,2016-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/45708/2877300/Pac-12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
93,"Hicks, Traci",Arizona,Big 12,100H,2016,SR-4,,,14.19,seconds,NCAA Division I - West Preliminary Round,2016-05-26,,,0.6,Outdoor,https://www.tfrrs.org/results/46681/2882659/NCAA_Division_I_-_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
94,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,57.08,seconds,NCAA Division I - West Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46681/2882643/NCAA_Division_I_-_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
95,"Gray, Jasper",Arizona,Big 12,400m,2016,JR-3,,,56.17,seconds,NCAA Division I - West Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46681/2882658/NCAA_Division_I_-_West_Preliminary_Round/400-Meters,TFRRS all_performances
96,"Trevisan, Gia",Arizona,Big 12,400m,2016,JR-3,,,54.84,seconds,NCAA Division I - West Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46681/2882658/NCAA_Division_I_-_West_Preliminary_Round/400-Meters,TFRRS all_performances
97,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.71,m,NCAA Division I - West Preliminary Round,2016-05-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/46681/2882654/NCAA_Division_I_-_West_Preliminary_Round/Long-Jump,TFRRS all_performances
98,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,5.90,m,NCAA Division I - West Preliminary Round,2016-05-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/46681/2882654/NCAA_Division_I_-_West_Preliminary_Round/Long-Jump,TFRRS all_performances
99,"Hicks, Traci",Arizona,Big 12,Long Jump,2016,SR-4,,,6.01,m,NCAA Division I - West Preliminary Round,2016-05-26,,,+0.0,Outdoor,https://www.tfrrs.org/results/46681/2882654/NCAA_Division_I_-_West_Preliminary_Round/Long-Jump,TFRRS all_performances
100,"Thompson, Alyssa",Arizona,Big 12,100H,2016,JR-3,,,14.30,seconds,NCAA Division I Track & Field Championships,2016-06-08,,,1.8,Outdoor,https://www.tfrrs.org/results/46699/2884634/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
101,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,54.85,seconds,NCAA Division I Track & Field Championships,2016-06-08,,,,Outdoor,https://www.tfrrs.org/results/46699/2884162/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
102,"Watson, Sage",Arizona,Big 12,400H,2016,JR-3,,,55.80,seconds,NCAA Division I Track & Field Championships,2016-06-08,,,,Outdoor,https://www.tfrrs.org/results/46699/2884162/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
103,"Thompson, Alyssa",Arizona,Big 12,Long Jump,2016,JR-3,,,5.83,m,NCAA Division I Track & Field Championships,2016-06-08,,,1.7,Outdoor,https://www.tfrrs.org/results/46699/2884638/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
