athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.83,seconds,Pepsi Florida Relays,2023-03-31,,,1.8,Outdoor,https://www.tfrrs.org/results/77662/4765427/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,13.07,seconds,Pepsi Florida Relays,2023-03-31,,,0.9,Outdoor,https://www.tfrrs.org/results/77662/4765427/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,57.51,seconds,Pepsi Florida Relays,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77662/4765444/Pepsi_Florida_Relays/400-Hurdles,TFRRS all_performances
"Davis, Kayla",Florida,SEC,400m,2023,FR-1,,,55.03,seconds,Pepsi Florida Relays,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77662/4765405/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Elliott, Ramiah",Florida,SEC,400m,2023,FR-1,,,53.38,seconds,Pepsi Florida Relays,2023-03-31,,,,Outdoor,https://www.tfrrs.org/results/77662/4765405/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.56,m,Pepsi Florida Relays,2023-03-31,,,+0.0,Outdoor,https://www.tfrrs.org/results/77662/4765413/Pepsi_Florida_Relays/Long-Jump,TFRRS all_performances
"Carothers, Imani",Florida,SEC,100H,2023,SR-4,,,13.71,seconds,UF Tom Jones Memorial,2023-04-14,,,-1.1,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,13.13,seconds,UF Tom Jones Memorial,2023-04-14,,,-2.2,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2023,SR-4,,,13.52,seconds,UF Tom Jones Memorial,2023-04-14,,,-1.0,Outdoor,https://www.tfrrs.org/results/78102/4824428/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,56.33,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Davis, Kayla",Florida,SEC,400m,2023,FR-1,,,53.95,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.75,m,UF Tom Jones Memorial,2023-04-14,,,1.7,Outdoor,https://www.tfrrs.org/results/78102/4824400/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,Long Jump,2023,SR-4,,,5.81,m,UF Tom Jones Memorial,2023-04-14,,,-1.6,Outdoor,https://www.tfrrs.org/results/78102/4824400/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2023,JR-3,,,6.57,m,UF Tom Jones Memorial,2023-04-14,,,1.9,Outdoor,https://www.tfrrs.org/results/78102/4824400/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,DNF,seconds,Tom Jones Memorial,2023-04-15,Final,,,Outdoor,https://floridagators.com/news/2023/4/15/track-and-field-gators-finish-their-home-season-with-senior-day-at-the-tom-jones-memorial,legacy_source_needs_review
"Carothers, Imani",Florida,SEC,100H,2023,SR-4,,,13.42,seconds,LSU Invitational,2023-04-29,,,0.9,Outdoor,https://www.tfrrs.org/results/78407/4880365/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Davis, Kayla",Florida,SEC,400m,2023,FR-1,,,55.11,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880389/LSU_Invitational/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,51.51,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880389/LSU_Invitational/400-Meters,TFRRS all_performances
"Elliott, Ramiah",Florida,SEC,400m,2023,FR-1,,,54.08,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880389/LSU_Invitational/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.52,m,LSU Invitational,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/78407/4880371/LSU_Invitational/Long-Jump,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,13.23,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,0.4,Outdoor,https://www.tfrrs.org/results/80833/4923398/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,13.01,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,0.4,Outdoor,https://www.tfrrs.org/results/80833/4923398/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,55.59,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4922034/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,55.64,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4922034/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Davis, Kayla",Florida,SEC,400m,2023,FR-1,,,53.55,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4923403/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,50.74,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4923403/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,50.78,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4923403/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Owens, Laila",Florida,SEC,400m,2023,JR-3,,,53.33,seconds,SEC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/80833/4923403/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.68,m,SEC Outdoor Track & Field Championships,2023-05-11,,,0.3,Outdoor,https://www.tfrrs.org/results/80833/4923386/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,Long Jump,2023,SR-4,,,5.92,m,SEC Outdoor Track & Field Championships,2023-05-11,,,0.9,Outdoor,https://www.tfrrs.org/results/80833/4927336/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2023,JR-3,,,6.88,m,SEC Outdoor Track & Field Championships,2023-05-11,,,0.3,Outdoor,https://www.tfrrs.org/results/80833/4923386/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Carothers, Imani",Florida,SEC,100H,2023,SR-4,,,13.35,seconds,SEC Outdoor Championships,2023-05-12,Prelim,14,,Outdoor,https://floridagators.com/news/2023/5/12/track-and-field-florida-wins-four-medals-on-day-two-of-the-sec-outdoor-championships,legacy_source_needs_review
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,13.06,seconds,SEC Outdoor Championships,2023-05-12,Prelim,6,,Outdoor,https://floridagators.com/news/2023/5/12/track-and-field-florida-wins-four-medals-on-day-two-of-the-sec-outdoor-championships,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.97,seconds,SEC Outdoor Championships,2023-05-12,Prelim,5,,Outdoor,https://floridagators.com/news/2023/5/12/track-and-field-florida-wins-four-medals-on-day-two-of-the-sec-outdoor-championships,legacy_source_needs_review
"Carothers, Imani",Florida,SEC,100H,2023,SR-4,,,13.44,seconds,NCAA East Preliminary Round,2023-05-25,,,1.9,Outdoor,https://www.tfrrs.org/results/81274/4936813/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,13.15,seconds,NCAA East Preliminaries,2023-05-25,First Round,19,,Outdoor,https://floridagators.com/news/2023/5/25/track-and-field-three-more-gators-secure-their-spot-at-the-ncaa-outdoor-championships,legacy_source_needs_review
"Hollis, Jayla",Florida,SEC,100H,2023,JR-3,,,13.54,seconds,NCAA East Preliminary Round,2023-05-25,,,2.0,Outdoor,https://www.tfrrs.org/results/81274/4936813/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2023,SR-4,,,13.31,seconds,NCAA East Preliminaries,2023-05-25,First Round,24,,Outdoor,https://floridagators.com/news/2023/5/25/track-and-field-three-more-gators-secure-their-spot-at-the-ncaa-outdoor-championships,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.86,seconds,NCAA East Preliminary Round,2023-05-25,,,1.9,Outdoor,https://www.tfrrs.org/results/81274/4936813/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.92,seconds,NCAA East Preliminary Round,2023-05-25,,,1.9,Outdoor,https://www.tfrrs.org/results/81274/4936813/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,56.68,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936800/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,,,57.14,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936800/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Davis, Kayla",Florida,SEC,400m,2023,FR-1,,,54.83,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936808/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,51.07,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936808/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,51.78,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936808/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Elliott, Ramiah",Florida,SEC,400m,2023,FR-1,,,53.84,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936808/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Owens, Laila",Florida,SEC,400m,2023,JR-3,,,53.43,seconds,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936808/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.58,m,NCAA East Preliminary Round,2023-05-25,,,0.7,Outdoor,https://www.tfrrs.org/results/81274/4936791/NCAA_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2023,JR-3,,,6.43,m,NCAA East Preliminary Round,2023-05-25,,,0.5,Outdoor,https://www.tfrrs.org/results/81274/4936791/NCAA_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Lester, Sterling",Florida,SEC,100H,2023,SR-4,,,13.4,seconds,NCAA East Preliminaries,2023-05-27,Quarterfinal,22,,Outdoor,https://floridagators.com/news/2023/5/27/track-and-field-florida-sends-thirteen-more-women-to-the-ncaa-outdoor-championship,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.76,seconds,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,+0.0,Outdoor,https://www.tfrrs.org/results/81300/4938114/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,50.35,seconds,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,,Outdoor,https://www.tfrrs.org/results/81300/4938121/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Diggs, Talitha",Florida,SEC,400m,2023,JR-3,,,50.93,seconds,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,,Outdoor,https://www.tfrrs.org/results/81300/4938121/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Bryant, Claire",Florida,SEC,Long Jump,2023,JR-3,,,6.44,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,-1.1,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Florida,SEC,Long Jump,2023,JR-3,,,6.66,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,0.3,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Watson, Vanessa",Florida,SEC,400H,2023,JR-3,2001-10-28,21,DQ,seconds,NCAA Outdoor Championships,2023-06-08,Semifinal,,,Outdoor,https://flashresults.ncaa.com/Outdoor/2023/030-1_compiled.htm,legacy_source_needs_review
"Stark, Grace",Florida,SEC,100H,2023,JR-3,,,12.72,seconds,NCAA Outdoor Championships,2023-06-10,Final,5,,Outdoor,https://floridagators.com/news/2023/6/10/track-and-field-jasmine-moore-and-parker-valby-win-gold-on-final-day-of-ncaa-championships,legacy_source_needs_review
"Rush, Ella",Georgia,SEC,100H,2023,FR-1,,,14.63,seconds,Yellow Jacket Invitational,2023-03-17,,,+0.0,Outdoor,https://www.tfrrs.org/results/78633/4769229/Yellow_Jacket_Invitational/100-Hurdles,TFRRS all_performances
"Witt, Bella",Georgia,SEC,100H,2023,SO-2,,,13.77,seconds,Yellow Jacket Invitational,2023-03-17,,,+0.0,Outdoor,https://www.tfrrs.org/results/78633/4769229/Yellow_Jacket_Invitational/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2023,JR-3,,,57.39,seconds,Yellow Jacket Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/78633/4769223/Yellow_Jacket_Invitational/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2023,JR-3,,,57.38,seconds,Yellow Jacket Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/78633/4769223/Yellow_Jacket_Invitational/400-Hurdles,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2023,FR-1,,,55.61,seconds,Yellow Jacket Invitational,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/78633/4769217/Yellow_Jacket_Invitational/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2023,FR-1,,,14.63,seconds,Yellow Jacket Invitational,2023-03-17/2023-03-18,,7th,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Witt, Bella",Georgia,SEC,100H,2023,SO-2,,,13.77,seconds,Yellow Jacket Invitational,2023-03-17/2023-03-18,,2nd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Mustin, Dominique",Georgia,SEC,400H,2023,JR-3,,,57.39,seconds,Yellow Jacket Invitational,2023-03-17/2023-03-18,,2nd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Pollock, Zoe",Georgia,SEC,400H,2023,JR-3,,,57.38,seconds,Yellow Jacket Invitational,2023-03-17/2023-03-18,,1st,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Tate, Haley",Georgia,SEC,400m,2023,FR-1,,,55.61,seconds,Yellow Jacket Invitational,2023-03-17/2023-03-18,,3rd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Marsh, Titiana",Georgia,SEC,Long Jump,2023,SR-4,,,6.06,m,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,2.0,Outdoor,https://www.tfrrs.org/results/77369/4767322/2023_95th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Anderson, Leah",Georgia,SEC,100H,2023,FR-1,,,13.96,seconds,Texas Relays,2023-03-30/2023-04-01,,15th,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Rush, Ella",Georgia,SEC,100H,2023,FR-1,,,14.58,seconds,Texas Relays,2023-03-30/2023-04-01,,53rd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Witt, Bella",Georgia,SEC,100H,2023,SO-2,,,13.64,seconds,Texas Relays,2023-03-30/2023-04-01,,2nd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Marsh, Titiana",Georgia,SEC,Long Jump,2023,SR-4,,,6.12,meters,Texas Relays,2023-03-30/2023-04-01,,7th,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Rush, Ella",Georgia,SEC,Long Jump,2023,FR-1,,,5.95,meters,Texas Relays,2023-03-30/2023-04-01,,10th,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
"Anderson, Leah",Georgia,SEC,100H,2023,FR-1,,,14.25,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/79636/4805207/Spec_Towns_-_Torrin_Lawrence_Invitational/100-Hurdles,TFRRS all_performances
"Witt, Bella",Georgia,SEC,100H,2023,SO-2,,,13.38,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/79636/4805207/Spec_Towns_-_Torrin_Lawrence_Invitational/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2023,JR-3,,,57.73,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/79636/4805227/Spec_Towns_-_Torrin_Lawrence_Invitational/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2023,JR-3,,,58.47,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/79636/4805227/Spec_Towns_-_Torrin_Lawrence_Invitational/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2023,FR-1,,,52.31,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/79636/4805218/Spec_Towns_-_Torrin_Lawrence_Invitational/400-Meters,TFRRS all_performances
"Murphy, Hali",Georgia,SEC,400m,2023,FR-1,,,54.84,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/79636/4805218/Spec_Towns_-_Torrin_Lawrence_Invitational/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2023,FR-1,,,53.43,seconds,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,,Outdoor,https://www.tfrrs.org/results/79636/4805218/Spec_Towns_-_Torrin_Lawrence_Invitational/400-Meters,TFRRS all_performances
"Marsh, Titiana",Georgia,SEC,Long Jump,2023,SR-4,,,6.25,m,Spec Towns - Torrin Lawrence Invitational,2023-04-06,,,-2.7,Outdoor,https://www.tfrrs.org/results/79636/4805203/Spec_Towns_-_Torrin_Lawrence_Invitational/Long-Jump,TFRRS all_performances
"Anderson, Leah",Georgia,SEC,100H,2023,FR-1,,,14.25,seconds,Spec/Torrin Inv.,2023-04-06/2023-04-07,,3rd,,Outdoor,https://georgiadogs.com/documents/download/2023/3/28/2023_Women_Outdoor_Results.pdf,legacy_source_needs_review
