athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Nordman, Brooke",Arizona,Big 12,400H,2026,JR-3,,,59.88,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966546/66th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Woods, Cecelia",Arizona,Big 12,400H,2026,JR-3,,,1:01.55,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966552/66th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Aguilar-Perez, Camila",Arizona,Big 12,400m,2026,SR-4,,,56.11,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Nordman, Brooke",Arizona,Big 12,400m,2026,JR-3,,,55.48,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Koseoglu, Charli",Arizona,Big 12,100H,2026,FR-1,,,15.30,seconds,Desert Heat Classic,2026-05-02,,,1.8,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.28,seconds,Desert Heat Classic,2026-05-02,,,0.7,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,13.40,seconds,Desert Heat Classic,2026-05-02,,,0.7,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Nordman, Brooke",Arizona,Big 12,400H,2026,JR-3,,,58.10,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999922/Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
"Woods, Cecelia",Arizona,Big 12,400H,2026,JR-3,,,59.01,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999922/Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
"Aguilar-Perez, Camila",Arizona,Big 12,400m,2026,SR-4,,,55.39,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999905/Desert_Heat_Classic/400-Meters,TFRRS all_performances
"Koseoglu, Charli",Arizona,Big 12,100H,2026,FR-1,,,14.64,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,0.7,Outdoor,https://www.tfrrs.org/results/94673/5999882/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.10,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,2.6,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.35,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,1.0,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,13.09,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,2.6,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,13.30,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,0.7,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Nordman, Brooke",Arizona,Big 12,400H,2026,JR-3,,,58.83,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999866/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Woods, Cecelia",Arizona,Big 12,400H,2026,JR-3,,,58.99,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999866/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Aguilar-Perez, Camila",Arizona,Big 12,400m,2026,SR-4,,,56.48,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999840/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.38,seconds,NCAA Division I West First Rounds,2026-05-27,,,1.8,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.45,seconds,NCAA Division I West First Rounds,2026-05-27,,,1.2,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,12.95,seconds,NCAA Division I West First Rounds,2026-05-27,,,2.7,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,13.21,seconds,NCAA Division I West First Rounds,2026-05-27,,,0.3,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Nordman, Brooke",Arizona,Big 12,400H,2026,JR-3,,,58.56,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2026,SR-4,,,13.23,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,0.6,Outdoor,https://www.tfrrs.org/results/96875/6005730/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wise, Taylen",Arizona,Big 12,100H,2026,SR-4,,,13.13,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.2,Outdoor,https://www.tfrrs.org/results/96875/6005713/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.60,seconds,Utah Tech Invitational,2026-03-21,,,0.7,Outdoor,https://www.tfrrs.org/results/94597/5862652/Utah_Tech_Invitational/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,14.14,seconds,Utah Tech Invitational,2026-03-21,,,0.7,Outdoor,https://www.tfrrs.org/results/94597/5862652/Utah_Tech_Invitational/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:04.16,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862653/Utah_Tech_Invitational/400-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,400H,2026,FR-1,,,1:01.04,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862653/Utah_Tech_Invitational/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,1:03.25,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862653/Utah_Tech_Invitational/400-Hurdles,TFRRS all_performances
"Taylor, Mayci",BYU,Big 12,400H,2026,SR-4,,,58.47,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862653/Utah_Tech_Invitational/400-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400m,2026,SR-4,,,54.90,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862667/Utah_Tech_Invitational/400-Meters,TFRRS all_performances
"Rasmussen, Paje",BYU,Big 12,400m,2026,JR-3,,,54.06,seconds,Utah Tech Invitational,2026-03-21,,,,Outdoor,https://www.tfrrs.org/results/94597/5862667/Utah_Tech_Invitational/400-Meters,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.77,seconds,Trojan Invite,2026-03-27,,,-1.1,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.46,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,14.06,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.91,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:03.12,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,400H,2026,FR-1,,,1:00.15,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,59.13,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,1:01.90,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Taylor, Mayci",BYU,Big 12,400H,2026,SR-4,,,58.04,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Barber, Marianne",BYU,Big 12,400m,2026,SO-2,,,53.51,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5875992/Trojan_Invite/400-Meters,TFRRS all_performances
"Hasler, Cambria",BYU,Big 12,400m,2026,FR-1,,,56.37,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5875992/Trojan_Invite/400-Meters,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.27,seconds,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,3.7,Outdoor,https://www.tfrrs.org/results/94985/5911812/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.66,seconds,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,0.4,Outdoor,https://www.tfrrs.org/results/94985/5911812/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,57.90,seconds,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,,Outdoor,https://www.tfrrs.org/results/94985/5911786/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/400-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,58.58,seconds,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,,Outdoor,https://www.tfrrs.org/results/94985/5911786/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/400-Hurdles,TFRRS all_performances
"Taylor, Mayci",BYU,Big 12,400H,2026,SR-4,,,59.42,seconds,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01,,,,Outdoor,https://www.tfrrs.org/results/94985/5911786/2026_98th_Clyde_Littlefield_Texas_Relays_Univ_College/400-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.49,seconds,2026 Bryan Clay Multi Event,2026-04-09,,,1.6,Outdoor,https://www.tfrrs.org/results/94627/5915520/2026_Bryan_Clay_Multi_Event/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,13.77,seconds,2026 Bryan Clay Multi Event,2026-04-09,,,2.6,Outdoor,https://www.tfrrs.org/results/94627/5915513/2026_Bryan_Clay_Multi_Event/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.70,seconds,2026 Weber State Spring Classic,2026-04-10,,,0.9,Outdoor,https://www.tfrrs.org/results/95920/5917922/2026_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,100H,2026,JR-3,,,14.86,seconds,2026 Weber State Spring Classic,2026-04-10,,,3.6,Outdoor,https://www.tfrrs.org/results/95920/5917922/2026_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:05.21,seconds,2026 Utah Spring Classic,2026-04-10,,,,Outdoor,https://www.tfrrs.org/results/95069/5931129/2026_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,1:03.29,seconds,2026 Utah Spring Classic,2026-04-10,,,,Outdoor,https://www.tfrrs.org/results/95069/5931129/2026_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.26,seconds,Pacific Coast Invitational,2026-04-16,,,1.2,Outdoor,https://www.tfrrs.org/results/95425/5958059/Pacific_Coast_Invitational_/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,14.06,seconds,Pacific Coast Invitational,2026-04-16,,,1.2,Outdoor,https://www.tfrrs.org/results/95425/5958059/Pacific_Coast_Invitational_/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.58,seconds,Beach Invitational,2026-04-17,,,2.1,Outdoor,https://www.tfrrs.org/results/95723/5946315/Beach_Invitational_/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.38,seconds,Beach Invitational,2026-04-17,,,1.0,Outdoor,https://www.tfrrs.org/results/95723/5946315/Beach_Invitational_/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.16,seconds,Beach Invitational,2026-04-17,,,1.0,Outdoor,https://www.tfrrs.org/results/95723/5946315/Beach_Invitational_/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:02.87,seconds,Beach Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/95723/5946337/Beach_Invitational_/400-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,400H,2026,FR-1,,,1:02.37,seconds,Beach Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/95723/5946337/Beach_Invitational_/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,1:02.78,seconds,Beach Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/95723/5946337/Beach_Invitational_/400-Hurdles,TFRRS all_performances
"Taylor, Mayci",BYU,Big 12,400H,2026,SR-4,,,57.31,seconds,Beach Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/95723/5946337/Beach_Invitational_/400-Hurdles,TFRRS all_performances
"Hasler, Cambria",BYU,Big 12,400m,2026,FR-1,,,55.57,seconds,Beach Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/95723/5946347/Beach_Invitational_/400-Meters,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.83,seconds,Aggie Invitational,2026-04-24,,,+0.0,Outdoor,https://www.tfrrs.org/results/95003/5973416/Aggie_Invitational/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:03.48,seconds,Aggie Invitational,2026-04-24,,,,Outdoor,https://www.tfrrs.org/results/95003/5973426/Aggie_Invitational/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,1:00.46,seconds,Aggie Invitational,2026-04-24,,,,Outdoor,https://www.tfrrs.org/results/95003/5973426/Aggie_Invitational/400-Hurdles,TFRRS all_performances
"Hasler, Cambria",BYU,Big 12,400m,2026,FR-1,,,54.72,seconds,Aggie Invitational,2026-04-24,,,,Outdoor,https://www.tfrrs.org/results/95003/5973424/Aggie_Invitational/400-Meters,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,100H,2026,FR-1,,,14.45,seconds,2026 BYU Robison Invitational,2026-04-29,,,1.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.17,seconds,2026 BYU Robison Invitational,2026-04-29,,,1.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.30,seconds,2026 BYU Robison Invitational,2026-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.35,seconds,2026 BYU Robison Invitational,2026-04-29,,,-1.4,Outdoor,https://www.tfrrs.org/results/95275/5977352/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,13.78,seconds,2026 BYU Robison Invitational,2026-04-29,,,1.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,13.86,seconds,2026 BYU Robison Invitational,2026-04-29,,,-1.4,Outdoor,https://www.tfrrs.org/results/95275/5977352/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,14.04,seconds,2026 BYU Robison Invitational,2026-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Mackley, Sarena",BYU,Big 12,100H,2026,SO-2,,,15.40,seconds,2026 BYU Robison Invitational,2026-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/95275/5977352/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.17,seconds,2026 BYU Robison Invitational,2026-04-29,,,1.7,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.49,seconds,2026 BYU Robison Invitational,2026-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/95275/5977298/2026_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Ahlander, Berklie",BYU,Big 12,400H,2026,FR-1,,,1:01.66,seconds,2026 BYU Robison Invitational,2026-04-29,,,,Outdoor,https://www.tfrrs.org/results/95275/5977302/2026_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,56.44,seconds,2026 BYU Robison Invitational,2026-04-29,,,,Outdoor,https://www.tfrrs.org/results/95275/5977302/2026_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Taggart, Madelynne",BYU,Big 12,400H,2026,JR-3,,,59.97,seconds,2026 BYU Robison Invitational,2026-04-29,,,,Outdoor,https://www.tfrrs.org/results/95275/5977302/2026_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Taylor, Mayci",BYU,Big 12,400H,2026,SR-4,,,56.41,seconds,2026 BYU Robison Invitational,2026-04-29,,,,Outdoor,https://www.tfrrs.org/results/95275/5977302/2026_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Hasler, Cambria",BYU,Big 12,400m,2026,FR-1,,,53.85,seconds,2026 BYU Robison Invitational,2026-04-29,,,,Outdoor,https://www.tfrrs.org/results/95275/5977300/2026_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.21,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,0.8,Outdoor,https://www.tfrrs.org/results/94673/5999882/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.37,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Brown, Tia",BYU,Big 12,100H,2026,FR-1,,,13.84,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,0.1,Outdoor,https://www.tfrrs.org/results/94673/5999882/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.17,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,2.6,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.26,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,1.0,Outdoor,https://www.tfrrs.org/results/94673/5999867/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,55.88,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999866/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,400H,2026,SR-4,,,56.47,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999866/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Barber, Marianne",BYU,Big 12,400m,2026,SO-2,,,53.57,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999840/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Hasler, Cambria",BYU,Big 12,400m,2026,FR-1,,,54.13,seconds,Big 12 Outdoor Track & Field Championships,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/94673/5999840/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.27,seconds,NCAA Division I West First Rounds,2026-05-27,,,2.7,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Bonds, Zoey",BYU,Big 12,100H,2026,SR-4,,,13.30,seconds,NCAA Division I West First Rounds,2026-05-27,,,0.7,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.07,seconds,NCAA Division I West First Rounds,2026-05-27,,,2.0,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"McEuen, Kali",BYU,Big 12,100H,2026,SR-4,,,13.18,seconds,NCAA Division I West First Rounds,2026-05-27,,,1.6,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
