athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.44,m,LSU Battle on the Bayou,2016-04-09,,,1.2,Outdoor,https://www.tfrrs.org/results/41856/2780878/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
"Dent, Lacey",Alabama,SEC,Long Jump,2016,SR-4,,,6.06,m,LSU Battle on the Bayou,2016-04-09,,,1.0,Outdoor,https://www.tfrrs.org/results/41856/2780878/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
"Fotopoulou , Filippa",Alabama,SEC,Long Jump,2016,SO-2,,,5.72,m,LSU Battle on the Bayou,2016-04-09,,,1.3,Outdoor,https://www.tfrrs.org/results/41856/2780878/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2016,FR-1,,,5.79,m,LSU Battle on the Bayou,2016-04-09,,,1.2,Outdoor,https://www.tfrrs.org/results/41856/2780878/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.43,seconds,War Eagle Invitational,2016-04-22,,,0.4,Outdoor,https://www.tfrrs.org/results/41485/2825682/War_Eagle_Invitational/100-Hurdles,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.59,seconds,War Eagle Invitational,2016-04-22,,,-0.6,Outdoor,https://www.tfrrs.org/results/41485/2825682/War_Eagle_Invitational/100-Hurdles,TFRRS all_performances
"Williams, Kristyn",Alabama,SEC,400m,2016,FR-1,,,56.93,seconds,War Eagle Invitational,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/41485/2825689/War_Eagle_Invitational/400-Meters,TFRRS all_performances
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.76,m,War Eagle Invitational,2016-04-22,,,1.7,Outdoor,https://www.tfrrs.org/results/41485/2825675/War_Eagle_Invitational/Long-Jump,TFRRS all_performances
"Dent, Lacey",Alabama,SEC,Long Jump,2016,SR-4,,,5.92,m,War Eagle Invitational,2016-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/41485/2825675/War_Eagle_Invitational/Long-Jump,TFRRS all_performances
"Fotopoulou , Filippa",Alabama,SEC,Long Jump,2016,SO-2,,,5.93,m,War Eagle Invitational,2016-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/41485/2825675/War_Eagle_Invitational/Long-Jump,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2016,FR-1,,,5.89,m,War Eagle Invitational,2016-04-22,,,0.2,Outdoor,https://www.tfrrs.org/results/41485/2825675/War_Eagle_Invitational/Long-Jump,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.45,seconds,LSU Invitational,2016-04-30,Final,6,2.1,Outdoor,https://www.tfrrs.org/athletes/4638072/Alabama/Vanessa_Clerveaux.html,legacy_source_needs_review
"Funcheon, Katie",Alabama,SEC,400m,2016,FR-1,,,53.82,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,52.48,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Williams, Domonique",Alabama,SEC,400m,2016,JR-3,,,53.44,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.76,meters,LSU Invitational,2016-04-30,Final,,3.7,Outdoor,https://www.tfrrs.org/athletes/4638071/Alabama/Quanesha_Burks.html,legacy_source_needs_review
"Dent, Lacey",Alabama,SEC,Long Jump,2016,SR-4,,,6.10,m,LSU Invitational,2016-04-30,,,1.9,Outdoor,https://www.tfrrs.org/results/41858/2844753/LSU_Invitational/Long-Jump,TFRRS all_performances
"Fotopoulou , Filippa",Alabama,SEC,Long Jump,2016,SO-2,,,5.83,m,LSU Invitational,2016-04-30,,,1.6,Outdoor,https://www.tfrrs.org/results/41858/2844753/LSU_Invitational/Long-Jump,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2016,FR-1,,,5.61,meters,LSU Invitational,2016-04-30,Final,,3.1,Outdoor,https://www.tfrrs.org/athletes/5610043/Alabama/Kiara_Williams,legacy_source_needs_review
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.23,seconds,SEC Championships,2016-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/46617/2874021/SEC_Championships/100-Hurdles,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.29,seconds,SEC Championships,2016-05-12,,,0.7,Outdoor,https://www.tfrrs.org/results/46617/2874021/SEC_Championships/100-Hurdles,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2016,FR-1,,,54.84,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,52.11,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,52.54,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Williams, Domonique",Alabama,SEC,400m,2016,JR-3,,,53.12,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.77,m,SEC Championships,2016-05-12,,,-0.4,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
"Dent, Lacey",Alabama,SEC,Long Jump,2016,SR-4,,,5.96,m,SEC Championships,2016-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
"Fotopoulou , Filippa",Alabama,SEC,Long Jump,2016,SO-2,,,6.10,m,SEC Championships,2016-05-12,,,1.4,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
"Williams, Kiara",Alabama,SEC,Long Jump,2016,FR-1,,,5.16,m,SEC Championships,2016-05-12,,,-1.6,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.15,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,1.0,Outdoor,https://www.tfrrs.org/results/46682/2882928/NCAA_Division_I_-_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Funcheon, Katie",Alabama,SEC,400m,2016,FR-1,,,54.81,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,52.40,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,52.61,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Williams, Domonique",Alabama,SEC,400m,2016,JR-3,,,52.74,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Williams, Domonique",Alabama,SEC,400m,2016,JR-3,,,53.02,seconds,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.43,m,NCAA Division I - East Preliminary Round,2016-05-26,,,0.3,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Dent, Lacey",Alabama,SEC,Long Jump,2016,SR-4,,,5.63,m,NCAA Division I - East Preliminary Round,2016-05-26,,,0.1,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Fotopoulou , Filippa",Alabama,SEC,Long Jump,2016,SO-2,,,5.93,m,NCAA Division I - East Preliminary Round,2016-05-26,,,0.3,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.12,seconds,NCAA Division I East Preliminary Round,2016-05-28,Quarterfinal,11,2.6,Outdoor,https://www.tfrrs.org/athletes/4638072/Alabama/Vanessa_Clerveaux.html,legacy_source_needs_review
"Clerveaux, Vanessa",Alabama,SEC,100H,2016,JR-3,,,13.24,seconds,NCAA Division I Track & Field Championships,2016-06-08,,,1.7,Outdoor,https://www.tfrrs.org/results/46699/2884186/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Gholston, Alex",Alabama,SEC,400m,2016,JR-3,,,53.11,seconds,NCAA Division I Track & Field Championships,2016-06-08,,,,Outdoor,https://www.tfrrs.org/results/46699/2884185/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Burks, Quanesha",Alabama,SEC,Long Jump,2016,JR-3,,,6.52,m,NCAA Division I Track & Field Championships,2016-06-08,,,-0.4,Outdoor,https://www.tfrrs.org/results/46699/2884173/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"McEnany, Ryann",Florida,SEC,100H,2016,JR-3,,,13.81,seconds,Power Conference Cardinal & Gold,2016-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/44866/2738957/Power_Conference_Cardinal__Gold/100-Hurdles,TFRRS all_performances
"Ross-Ransom, Skylar",Florida,SEC,100H,2016,SO-2,,,13.46,seconds,Power Conference Cardinal & Gold,2016-03-25,,,0.3,Outdoor,https://www.tfrrs.org/results/44866/2738957/Power_Conference_Cardinal__Gold/100-Hurdles,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,100H,2016,FR-1,,,13.65,seconds,Power Conference Cardinal & Gold,2016-03-25,,,0.3,Outdoor,https://www.tfrrs.org/results/44866/2738957/Power_Conference_Cardinal__Gold/100-Hurdles,TFRRS all_performances
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,1:01.19,seconds,Power Conference Cardinal & Gold,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44866/2738936/Power_Conference_Cardinal__Gold/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400H,2016,SR-4,,,57.11,seconds,Power Conference Cardinal & Gold,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44866/2738936/Power_Conference_Cardinal__Gold/400-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2016,FR-1,,,53.85,seconds,Power Conference Cardinal & Gold,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44866/2738943/Power_Conference_Cardinal__Gold/400-Meters,TFRRS all_performances
"Sharpe, Taylor",Florida,SEC,400m,2016,SO-2,,,53.96,seconds,Power Conference Cardinal & Gold,2016-03-25,,,,Outdoor,https://www.tfrrs.org/results/44866/2738943/Power_Conference_Cardinal__Gold/400-Meters,TFRRS all_performances
"McQueen, Darrielle",Florida,SEC,Long Jump,2016,SO-2,,,6.35,m,Power Conference Cardinal & Gold,2016-03-25,,,0.8,Outdoor,https://www.tfrrs.org/results/44866/2738938/Power_Conference_Cardinal__Gold/Long-Jump,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,Long Jump,2016,FR-1,,,5.99,m,Power Conference Cardinal & Gold,2016-03-25,,,1.5,Outdoor,https://www.tfrrs.org/results/44866/2738938/Power_Conference_Cardinal__Gold/Long-Jump,TFRRS all_performances
"Eady, Tyjah",Florida,SEC,100H,2016,JR-3,,,14.15,seconds,Florida Relays,2016-03-31,,,1.5,Outdoor,https://www.tfrrs.org/results/43368/2772305/Florida_Relays/100-Hurdles,TFRRS all_performances
"Ross-Ransom, Skylar",Florida,SEC,100H,2016,SO-2,,,13.18,seconds,Florida Relays,2016-03-31,Final,7,2.1,Outdoor,https://floridagators.com/sports/womens-track-and-field/roster/skylar-ross-ransom/4995,legacy_source_needs_review
"Rushing, Kimani",Florida,SEC,100H,2016,FR-1,,,13.53,seconds,Florida Relays,2016-03-31,Final,22,2.5,Outdoor,https://www.tfrrs.org/athletes/5651836/Florida/Kimani_Rushing,legacy_source_needs_review
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,1:00.49,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772296/Florida_Relays/400-Hurdles,TFRRS all_performances
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,1:00.92,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772321/Florida_Relays/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400H,2016,SR-4,,,56.43,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772296/Florida_Relays/400-Hurdles,TFRRS all_performances
"Louis, Gina",Florida,SEC,400H,2016,FR-1,,,1:02.12,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772296/Florida_Relays/400-Hurdles,TFRRS all_performances
"Louis, Gina",Florida,SEC,400H,2016,FR-1,,,1:02.36,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772321/Florida_Relays/400-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2016,FR-1,,,53.65,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772283/Florida_Relays/400-Meters,TFRRS all_performances
"Jefferson, Kyra",Florida,SEC,400m,2016,JR-3,,,52.11,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772283/Florida_Relays/400-Meters,TFRRS all_performances
"Reynolds, Robin",Florida,SEC,400m,2016,SR-4,,,52.09,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772283/Florida_Relays/400-Meters,TFRRS all_performances
"Sharpe, Taylor",Florida,SEC,400m,2016,SO-2,,,55.05,seconds,Florida Relays,2016-03-31,,,,Outdoor,https://www.tfrrs.org/results/43368/2772283/Florida_Relays/400-Meters,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,Long Jump,2016,FR-1,,,FOUL,meters,Florida Relays,2016-03-31,Final,,,Outdoor,https://www.tfrrs.org/athletes/5651836/Florida/Kimani_Rushing,legacy_source_needs_review
"Eady, Tyjah",Florida,SEC,100H,2016,JR-3,,,14.11,seconds,UF Tom Jones Memorial,2016-04-22,,,0.7,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"McEnany, Ryann",Florida,SEC,100H,2016,JR-3,,,13.67,seconds,UF Tom Jones Memorial,2016-04-22,,,1.0,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Ross-Ransom, Skylar",Florida,SEC,100H,2016,SO-2,,,13.52,seconds,UF Tom Jones Memorial,2016-04-22,,,0.7,Outdoor,https://www.tfrrs.org/results/43370/2822285/UF_Tom_Jones_Memorial/100-Hurdles,TFRRS all_performances
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,59.50,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822259/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400H,2016,SR-4,,,56.13,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822259/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Louis, Gina",Florida,SEC,400H,2016,FR-1,,,1:03.14,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822259/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2016,FR-1,,,52.81,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822271/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Reynolds, Robin",Florida,SEC,400m,2016,SR-4,,,53.24,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822271/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Sharpe, Taylor",Florida,SEC,400m,2016,SO-2,,,54.97,seconds,UF Tom Jones Memorial,2016-04-22,,,,Outdoor,https://www.tfrrs.org/results/43370/2822271/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2016,FR-1,,,6.27,m,UF Tom Jones Memorial,2016-04-22,,,0.7,Outdoor,https://www.tfrrs.org/results/43370/2822286/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"McQueen, Darrielle",Florida,SEC,Long Jump,2016,SO-2,,,6.28,m,UF Tom Jones Memorial,2016-04-22,,,1.6,Outdoor,https://www.tfrrs.org/results/43370/2822286/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Eady, Tyjah",Florida,SEC,100H,2016,JR-3,,,14.16,seconds,LSU Invitational,2016-04-30,,,1.2,Outdoor,https://www.tfrrs.org/results/41858/2844747/LSU_Invitational/100-Hurdles,TFRRS all_performances
"McEnany, Ryann",Florida,SEC,100H,2016,JR-3,,,13.78,seconds,LSU Invitational,2016-04-30,,,1.2,Outdoor,https://www.tfrrs.org/results/41858/2844747/LSU_Invitational/100-Hurdles,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,100H,2016,FR-1,,,13.77,seconds,LSU Invitational,2016-04-30,Final,10,2.1,Outdoor,https://www.tfrrs.org/athletes/5651836/Florida/Kimani_Rushing,legacy_source_needs_review
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,1:00.86,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844775/LSU_Invitational/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400m,2016,SR-4,,,51.55,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Reynolds, Robin",Florida,SEC,400m,2016,SR-4,,,52.32,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Sharpe, Taylor",Florida,SEC,400m,2016,SO-2,,,53.96,seconds,LSU Invitational,2016-04-30,,,,Outdoor,https://www.tfrrs.org/results/41858/2844772/LSU_Invitational/400-Meters,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,Long Jump,2016,FR-1,,,5.87,meters,LSU Invitational,2016-04-30,Final,8,5.3,Outdoor,https://www.tfrrs.org/athletes/5651836/Florida/Kimani_Rushing,legacy_source_needs_review
"McEnany, Ryann",Florida,SEC,100H,2016,JR-3,,,13.85,seconds,SEC Championships,2016-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/46617/2874021/SEC_Championships/100-Hurdles,TFRRS all_performances
"Rushing, Kimani",Florida,SEC,100H,2016,FR-1,,,13.69,seconds,SEC Championships,2016-05-12,,,0.4,Outdoor,https://www.tfrrs.org/results/46617/2874021/SEC_Championships/100-Hurdles,TFRRS all_performances
"Barber, Mikayla",Florida,SEC,400H,2016,JR-3,,,59.56,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2873998/SEC_Championships/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400H,2016,SR-4,,,56.50,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2873998/SEC_Championships/400-Hurdles,TFRRS all_performances
"Francis, Claudia",Florida,SEC,400H,2016,SR-4,,,56.62,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2873998/SEC_Championships/400-Hurdles,TFRRS all_performances
"Barnett, Sharrika",Florida,SEC,400m,2016,FR-1,,,53.13,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Reynolds, Robin",Florida,SEC,400m,2016,SR-4,,,52.00,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Reynolds, Robin",Florida,SEC,400m,2016,SR-4,,,52.60,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"Sharpe, Taylor",Florida,SEC,400m,2016,SO-2,,,55.14,seconds,SEC Championships,2016-05-12,,,,Outdoor,https://www.tfrrs.org/results/46617/2874019/SEC_Championships/400-Meters,TFRRS all_performances
"David, Yanis",Florida,SEC,Long Jump,2016,FR-1,,,6.31,m,SEC Championships,2016-05-12,,,-0.8,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
"McQueen, Darrielle",Florida,SEC,Long Jump,2016,SO-2,,,6.06,m,SEC Championships,2016-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/46617/2874031/SEC_Championships/Long-Jump,TFRRS all_performances
