athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Lewis, Ajaysha",Arizona,Big 12,100H,2022,SO-2,,,14.48,seconds,2022 ASU Invitational,2022-03-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/72833/4442857/2022_ASU_Invitational/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2022,FR-1,,,14.71,seconds,2022 ASU Invitational,2022-03-25,,,0.3,Outdoor,https://www.tfrrs.org/results/72833/4442857/2022_ASU_Invitational/100-Hurdles,TFRRS all_performances
"Sieben, Skylar",Arizona,Big 12,100H,2022,JR-3,,,14.20,seconds,2022 ASU Invitational,2022-03-25,,,-0.1,Outdoor,https://www.tfrrs.org/results/72833/4442857/2022_ASU_Invitational/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.51,seconds,2022 ASU Invitational,2022-03-25,,,,Outdoor,https://www.tfrrs.org/results/72833/4442871/2022_ASU_Invitational/400-Hurdles,TFRRS all_performances
"Montgomery, Athena",Arizona,Big 12,400H,2022,SO-2,,,1:03.31,seconds,2022 ASU Invitational,2022-03-25,,,,Outdoor,https://www.tfrrs.org/results/72833/4442871/2022_ASU_Invitational/400-Hurdles,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.81,seconds,2022 Jim Click Shootout,2022-04-08,,,-1.4,Outdoor,https://www.tfrrs.org/results/70958/4485714/2022_Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
"Lewis, Ajaysha",Arizona,Big 12,100H,2022,SO-2,,,14.38,seconds,2022 Jim Click Shootout,2022-04-08,,,-1.4,Outdoor,https://www.tfrrs.org/results/70958/4485714/2022_Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2022,FR-1,,,14.63,seconds,2022 Jim Click Shootout,2022-04-08,,,-0.8,Outdoor,https://www.tfrrs.org/results/70958/4485708/2022_Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
"Sieben, Skylar",Arizona,Big 12,100H,2022,JR-3,,,14.07,seconds,2022 Jim Click Shootout,2022-04-08,,,2.0,Outdoor,https://www.tfrrs.org/results/70958/4485708/2022_Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.69,seconds,2022 Jim Click Shootout,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/70958/4485729/2022_Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
"Montgomery, Athena",Arizona,Big 12,400H,2022,SO-2,,,1:02.71,seconds,2022 Jim Click Shootout,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/70958/4485729/2022_Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
"Bosko, Jenica",Arizona,Big 12,400m,2022,FR-1,,,55.83,seconds,2022 Jim Click Shootout,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/70958/4485713/2022_Jim_Click_Shootout/400-Meters,TFRRS all_performances
"Foreman, Anna",Arizona,Big 12,400m,2022,JR-3,,,53.85,seconds,2022 Jim Click Shootout,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/70958/4485713/2022_Jim_Click_Shootout/400-Meters,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.27,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.40,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-2.6,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
"Lewis, Ajaysha",Arizona,Big 12,100H,2022,SO-2,,,14.33,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2022,FR-1,,,14.69,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
"Sieben, Skylar",Arizona,Big 12,100H,2022,JR-3,,,14.18,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.45,seconds,62nd Annual Mt. SAC Relays (Elite),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72997/4504264/62nd_Annual_Mt_SAC_Relays_Elite/400-Hurdles,TFRRS all_performances
"Montgomery, Athena",Arizona,Big 12,400H,2022,SO-2,,,1:04.25,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504256/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Hurdles,TFRRS all_performances
"Foreman, Anna",Arizona,Big 12,400m,2022,JR-3,,,54.37,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504198/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Meters,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.25,seconds,Desert Heat Classic 2022,2022-04-30,,,-0.6,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
"Lewis, Ajaysha",Arizona,Big 12,100H,2022,SO-2,,,14.11,seconds,Desert Heat Classic 2022,2022-04-30,,,-0.3,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2022,FR-1,,,14.53,seconds,Desert Heat Classic 2022,2022-04-30,,,-0.3,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
"Sieben, Skylar",Arizona,Big 12,100H,2022,JR-3,,,14.19,seconds,Desert Heat Classic 2022,2022-04-30,,,0.4,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,57.15,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
"Montgomery, Athena",Arizona,Big 12,400H,2022,SO-2,,,1:03.15,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
"Bosko, Jenica",Arizona,Big 12,400m,2022,FR-1,,,56.00,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Foreman, Anna",Arizona,Big 12,400m,2022,JR-3,,,54.17,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.14,seconds,Pac-12 Track & Field Championships,2022-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/74310/4560220/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.17,seconds,Pac-12 Track & Field Championships,2022-05-13,,,0.3,Outdoor,https://www.tfrrs.org/results/74310/4560220/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Lewis, Ajaysha",Arizona,Big 12,100H,2022,SO-2,,,14.16,seconds,Pac-12 Track & Field Championships,2022-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/74310/4560220/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Powers, Hollan",Arizona,Big 12,100H,2022,FR-1,,,14.35,seconds,Pac-12 Track & Field Championships,2022-05-13,,,0.7,Outdoor,https://www.tfrrs.org/results/74310/4560212/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Sieben, Skylar",Arizona,Big 12,100H,2022,JR-3,,,14.14,seconds,Pac-12 Track & Field Championships,2022-05-13,,,0.6,Outdoor,https://www.tfrrs.org/results/74310/4560212/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.43,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560202/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,58.77,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560202/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Montgomery, Athena",Arizona,Big 12,400H,2022,SO-2,,,1:05.23,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560202/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Foreman, Anna",Arizona,Big 12,400m,2022,JR-3,,,54.74,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560238/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.22,seconds,NCAA West Preliminary Round,2022-05-25,,,0.6,Outdoor,https://www.tfrrs.org/results/75211/4565980/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.12,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565966/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.39,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565966/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Foreman, Anna",Arizona,Big 12,400m,2022,JR-3,,,54.11,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565979/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Bonds, Talie",Arizona,Big 12,100H,2022,JR-3,,,13.15,seconds,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,0.5,Outdoor,https://www.tfrrs.org/results/75224/4567522/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,55.79,seconds,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,,Outdoor,https://www.tfrrs.org/results/75224/4567498/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Meisberger, Shannon",Arizona,Big 12,400H,2022,SR-4,,,56.83,seconds,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,,Outdoor,https://www.tfrrs.org/results/75224/4567498/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.59,seconds,Trojan Invite,2022-03-18,,,0.7,Outdoor,https://www.tfrrs.org/results/72420/4425996/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Perry, Kayla",BYU,Big 12,400H,2022,JR-3,,,1:00.96,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425973/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Taylor, Chloe",BYU,Big 12,400H,2022,FR-1,,,1:04.90,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425973/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Thomas, Kate",BYU,Big 12,400H,2022,SO-2,,,1:00.85,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425973/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,100H,2022,SR-4,,,14.40,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,-0.6,Outdoor,https://www.tfrrs.org/results/72503/4452842/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.86,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/72503/4440637/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Bingham, Kathryn",BYU,Big 12,400H,2022,SO-2,,,1:03.19,seconds,Texas State Bobcat Invitational,2022-03-24,,,,Outdoor,https://www.tfrrs.org/results/72944/4442523/Texas_State_Bobcat_Invitational/400-Hurdles,TFRRS all_performances
"Taylor, Chloe",BYU,Big 12,400H,2022,FR-1,,,1:04.29,seconds,Texas State Bobcat Invitational,2022-03-24,,,,Outdoor,https://www.tfrrs.org/results/72944/4442523/Texas_State_Bobcat_Invitational/400-Hurdles,TFRRS all_performances
"Thomas, Kate",BYU,Big 12,400H,2022,SO-2,,,1:01.02,seconds,Texas State Bobcat Invitational,2022-03-24,,,,Outdoor,https://www.tfrrs.org/results/72944/4442523/Texas_State_Bobcat_Invitational/400-Hurdles,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.46,seconds,2022 UVU Collegiate Invitational,2022-03-31,,,1.1,Outdoor,https://www.tfrrs.org/results/74121/4464576/2022_UVU_Collegiate_Invitational/100-Hurdles,TFRRS all_performances
"Bolli, Layne",BYU,Big 12,400m,2022,SO-2,,,55.83,seconds,2022 UVU Collegiate Invitational,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/74121/4464573/2022_UVU_Collegiate_Invitational/400-Meters,TFRRS all_performances
"Oblad, Sami",BYU,Big 12,400m,2022,SO-2,,,56.86,seconds,2022 UVU Collegiate Invitational,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/74121/4464573/2022_UVU_Collegiate_Invitational/400-Meters,TFRRS all_performances
"Perry, Kayla",BYU,Big 12,400m,2022,JR-3,,,56.88,seconds,2022 UVU Collegiate Invitational,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/74121/4464573/2022_UVU_Collegiate_Invitational/400-Meters,TFRRS all_performances
"Wilson, Georgi Ana",BYU,Big 12,400m,2022,SO-2,,,1:02.46,seconds,2022 UVU Collegiate Invitational,2022-03-31,,,,Outdoor,https://www.tfrrs.org/results/74121/4464573/2022_UVU_Collegiate_Invitational/400-Meters,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.56,seconds,John McDonnell Invitational,2022-04-07,,,0.6,Outdoor,https://www.tfrrs.org/results/73448/4480931/John_McDonnell_Invitational/100-Hurdles,TFRRS all_performances
"Perry, Kayla",BYU,Big 12,400H,2022,JR-3,,,1:01.87,seconds,John McDonnell Invitational,2022-04-07,,,,Outdoor,https://www.tfrrs.org/results/73448/4480919/John_McDonnell_Invitational/400-Hurdles,TFRRS all_performances
"Bolli, Layne",BYU,Big 12,400m,2022,SO-2,,,58.13,seconds,John McDonnell Invitational,2022-04-07,,,,Outdoor,https://www.tfrrs.org/results/73448/4480929/John_McDonnell_Invitational/400-Meters,TFRRS all_performances
"Hart, Annalise",BYU,Big 12,400m,2022,SO-2,,,55.95,seconds,John McDonnell Invitational,2022-04-07,,,,Outdoor,https://www.tfrrs.org/results/73448/4480929/John_McDonnell_Invitational/400-Meters,TFRRS all_performances
"Jensen, Brinn",BYU,Big 12,400m,2022,JR-3,,,55.36,seconds,2022 SUN ANGEL CLASSIC INVITATIONAL,2022-04-07,,,,Outdoor,https://www.tfrrs.org/results/73083/4485684/2022_SUN_ANGEL_CLASSIC_INVITATIONAL/400-Meters,TFRRS all_performances
"Pontius, Brilee",BYU,Big 12,400m,2022,FR-1,,,56.87,seconds,John McDonnell Invitational,2022-04-07,,,,Outdoor,https://www.tfrrs.org/results/73448/4480929/John_McDonnell_Invitational/400-Meters,TFRRS all_performances
"Oblad, Sami",BYU,Big 12,400m,2022,SO-2,,,57.14,seconds,2022 Aggie Invitational,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72750/4484231/2022_Aggie_Invitational/400-Meters,TFRRS all_performances
"Wilson, Georgi Ana",BYU,Big 12,400m,2022,SO-2,,,1:00.02,seconds,2022 Aggie Invitational,2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72750/4484231/2022_Aggie_Invitational/400-Meters,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,100H,2022,SR-4,,,14.01,seconds,Bryan Clay Invitational,2022-04-13,,,2.0,Outdoor,https://www.tfrrs.org/results/70993/4515135/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
"Ellsworth, Alena",BYU,Big 12,400m,2022,SR-4,,,53.68,seconds,Bryan Clay Invitational,2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/70993/4501766/Bryan_Clay_Invitational/400-Meters,TFRRS all_performances
"Hunter, Meghan",BYU,Big 12,400m,2022,SO-2,,,54.52,seconds,Bryan Clay Invitational,2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/70993/4501766/Bryan_Clay_Invitational/400-Meters,TFRRS all_performances
"Seymour, Claire",BYU,Big 12,400m,2022,JR-3,,,53.69,seconds,Bryan Clay Invitational,2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/70993/4501766/Bryan_Clay_Invitational/400-Meters,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,100H,2022,SR-4,,,13.99,seconds,2022 BYU Robison Invitational,2022-04-20,,,-0.5,Outdoor,https://www.tfrrs.org/results/74719/4553696/2022_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Torgerson, Mayci",BYU,Big 12,100H,2022,SO-2,,,14.89,seconds,2022 BYU Robison Invitational,2022-04-20,,,1.9,Outdoor,https://www.tfrrs.org/results/74719/4553696/2022_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Torgerson, Mayci",BYU,Big 12,100H,2022,SO-2,,,15.00,seconds,2022 BYU Robison Invitational,2022-04-20,,,0.1,Outdoor,https://www.tfrrs.org/results/74719/4542239/2022_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,400H,2022,SR-4,,,58.19,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4542238/2022_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Perry, Kayla",BYU,Big 12,400H,2022,JR-3,,,1:01.36,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4542238/2022_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Thomas, Kate",BYU,Big 12,400H,2022,SO-2,,,1:02.23,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4542238/2022_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
"Bolli, Layne",BYU,Big 12,400m,2022,SO-2,,,56.03,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Hart, Annalise",BYU,Big 12,400m,2022,SO-2,,,54.89,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Jensen, Brinn",BYU,Big 12,400m,2022,JR-3,,,55.23,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Oblad, Sami",BYU,Big 12,400m,2022,SO-2,,,57.66,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Pontius, Brilee",BYU,Big 12,400m,2022,FR-1,,,55.83,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Wilson, Georgi Ana",BYU,Big 12,400m,2022,SO-2,,,1:02.07,seconds,2022 BYU Robison Invitational,2022-04-20,,,,Outdoor,https://www.tfrrs.org/results/74719/4522318/2022_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
"Torgerson, Mayci",BYU,Big 12,100H,2022,SO-2,,,15.43,seconds,2022 Idaho State Bengal Invitational,2022-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/72137/4537208/2022_Idaho_State_Bengal_Invitational/100-Hurdles,TFRRS all_performances
"Oblad, Sami",BYU,Big 12,400m,2022,SO-2,,,56.70,seconds,2022 Idaho State Bengal Invitational,2022-04-29,,,,Outdoor,https://www.tfrrs.org/results/72137/4537215/2022_Idaho_State_Bengal_Invitational/400-Meters,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.58,seconds,Desert Heat Classic 2022,2022-04-30,,,-0.6,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
"Perry, Kayla",BYU,Big 12,400H,2022,JR-3,,,1:00.11,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
"Thomas, Kate",BYU,Big 12,400H,2022,SO-2,,,1:00.59,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
"Bolli, Layne",BYU,Big 12,400m,2022,SO-2,,,56.43,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Hart, Annalise",BYU,Big 12,400m,2022,SO-2,,,54.72,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Jensen, Brinn",BYU,Big 12,400m,2022,JR-3,,,55.76,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Pontius, Brilee",BYU,Big 12,400m,2022,FR-1,,,55.04,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538645/Desert_Heat_Classic_2022/400-Meters,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,100H,2022,SR-4,,,13.97,seconds,2022 BYU Cougar Invitational,2022-05-06,,,0.9,Outdoor,https://www.tfrrs.org/results/75150/4558050/2022_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
"Folsom, Halley",BYU,Big 12,100H,2022,SR-4,,,14.04,seconds,Oregon Twilight,2022-05-06,,,-0.8,Outdoor,https://www.tfrrs.org/results/73108/4547288/Oregon_Twilight/100-Hurdles,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.62,seconds,2022 BYU Cougar Invitational,2022-05-06,,,0.9,Outdoor,https://www.tfrrs.org/results/75150/4558050/2022_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
"Tabugbo, Adaobi",BYU,Big 12,100H,2022,SO-2,,,13.66,seconds,2022 BYU Cougar Invitational,2022-05-06,,,-0.3,Outdoor,https://www.tfrrs.org/results/75150/4558065/2022_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
