athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,58.00,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:08.64,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Brynne Sumner,Clemson,ACC,400m,2023,JR-3,,,56.23,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://nh.tfrrs.org/athletes/8028500/Clemson/Brynne_Sumner,multi_source_verified
Courtney Williams,Clemson,ACC,400m,2023,JR-3,,,54.84,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://api.tfrrs.org/athletes/7746088/Clemson/Courtney_Williams.html,multi_source_verified
Jessica McLean,Clemson,ACC,400m,2023,FR-1,,,56.40,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/8316099/Clemson/Jessica_McLean,multi_source_verified
Kayan Green,Clemson,ACC,400m,2023,FR-1,,,55.59,s,Yellow Jacket Invitational,2023-03-17,Final,,,Outdoor,https://tf.tfrrs.org/athletes/8316108/Clemson/Kayan_Green,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.78,s,Knights Invite,2023-03-24,Final,,2.7,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,57.77,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Kori Carter,Clemson,ACC,400H,2023,SR-4,,,1:05.04,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://tf.tfrrs.org/athletes/7490020/Clemson/Kori_Carter,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,57.70,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:04.17,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400m,2023,JR-3,,,53.15,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400m,2023,JR-3,,,55.12,s,Knights Invite,2023-03-24,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Isabelle Klett,Clemson,ACC,Long Jump,2023,FR-1,,,5.53,m,Knights Invite,2023-03-24,Final,,1.4,Outdoor,https://tfrrs.org/athletes/8316110/Clemson/Isabelle_Klett,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.25,s,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Prelim,,3.9,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.27,s,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Prelim,,3.4,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,59.03,s,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,57.17,s,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Prelim,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:04.09,s,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Shantae Foreman,Clemson,ACC,Long Jump,2023,SO-2,,,5.94,m,2023 95th Clyde Littlefield Texas Relays,2023-03-29,Final,,2.8,Outdoor,https://www.tfrrs.org/athletes/7974393/Clemson/Shantae_Foreman,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,57.33,s,2023 95th Clyde Littlefield Texas Relays,2023-04-01,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Isabelle Klett,Clemson,ACC,Long Jump,2023,FR-1,,,5.53,m,Spec Towns - Torrin Lawrence Invitational,2023-04-06,Final,,0.4,Outdoor,https://tfrrs.org/athletes/8316110/Clemson/Isabelle_Klett,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.48,s,UF Tom Jones Memorial,2023-04-14,Prelim,,-2.2,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.31,s,UF Tom Jones Memorial,2023-04-14,Prelim,,1.6,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,57.36,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,56.54,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:04.08,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Courtney Williams,Clemson,ACC,400m,2023,JR-3,,,53.85,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://api.tfrrs.org/athletes/7746088/Clemson/Courtney_Williams.html,multi_source_verified
Mackenzie Osher,Clemson,ACC,400m,2023,SO-2,,,57.15,s,UF Tom Jones Memorial,2023-04-14,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Shantae Foreman,Clemson,ACC,Long Jump,2023,SO-2,,,5.63,m,UF Tom Jones Memorial,2023-04-14,Final,,1.0,Outdoor,https://www.tfrrs.org/athletes/7974393/Clemson/Shantae_Foreman,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.44,s,USC Open Outdoor 2023,2023-04-22,Final,,2.9,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.29,s,USC Open Outdoor 2023,2023-04-22,Prelim,,-1.2,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:04.40,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Brynne Sumner,Clemson,ACC,400m,2023,JR-3,,,56.37,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://nh.tfrrs.org/athletes/8028500/Clemson/Brynne_Sumner,multi_source_verified
Jessica McLean,Clemson,ACC,400m,2023,FR-1,,,56.44,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://indiana.tfrrs.org/athletes/8316099/Clemson/Jessica_McLean,multi_source_verified
Kayan Green,Clemson,ACC,400m,2023,FR-1,,,55.92,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://tf.tfrrs.org/athletes/8316108/Clemson/Kayan_Green,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400m,2023,JR-3,,,53.26,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400m,2023,JR-3,,,52.97,s,USC Open Outdoor 2023,2023-04-22,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,14.17,s,Penn Relays,2023-04-27,Final,,-1.2,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,NT,s,Penn Relays,2023-04-27,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,56.62,s,Penn Relays,2023-04-27,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.41,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,2.0,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.33,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,-0.2,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,57.17,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,56.89,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Mackenzie Osher,Clemson,ACC,400H,2023,SO-2,,,1:01.83,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,,Outdoor,https://indiana.tfrrs.org/athletes/7974396/Clemson/Mackenzie_Osher,multi_source_verified
Kayan Green,Clemson,ACC,400m,2023,FR-1,,,55.47,s,ACC Outdoor Track & Field Championships,2023-05-11,Final,,,Outdoor,https://tf.tfrrs.org/athletes/8316108/Clemson/Kayan_Green,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400m,2023,JR-3,,,53.06,s,ACC Outdoor Track & Field Championships,2023-05-11,Prelim,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Shantae Foreman,Clemson,ACC,Long Jump,2023,SO-2,,,6.12,m,ACC Outdoor Track & Field Championships,2023-05-11,Final,,-0.2,Outdoor,https://www.tfrrs.org/athletes/7974393/Clemson/Shantae_Foreman,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.18,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,2.0,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,DNF,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,2.0,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,57.99,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,DQ,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400m,2023,JR-3,,,53.08,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Antoinette Van der Merwe,Clemson,ACC,100H,2023,JR-3,,,13.38,s,NCAA East Preliminary Round,2023-05-25,Prelim,,2.6,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,multi_source_verified
Oneka Wilson,Clemson,ACC,100H,2023,FR-1,,,13.59,s,NCAA East Preliminary Round,2023-05-25,Prelim,,4.9,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,multi_source_verified
Ken'Naria Gadson,Clemson,ACC,400H,2023,JR-3,,,58.72,s,NCAA East Preliminary Round,2023-05-25,Prelim,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,57.70,s,NCAA East Preliminary Round,2023-05-25,Round 1,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
Lashanna Graham,Clemson,ACC,400H,2023,JR-3,,,57.55,s,NCAA East Preliminary Round,2023-05-27,Quarterfinal,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,multi_source_verified
