athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Goetz, Ava",Nebraska,Big Ten,100H,2026,SO-2,,,14.59,seconds,Big Red Classic,2026-04-17,,,5.1,Outdoor,https://www.tfrrs.org/results/95768/5947401/Big_Red_Classic/100-Hurdles,TFRRS all_performances
"Parsons, Grace",Nebraska,Big Ten,100H,2026,SO-2,,,13.98,seconds,Big Red Classic,2026-04-17,,,5.1,Outdoor,https://www.tfrrs.org/results/95768/5947401/Big_Red_Classic/100-Hurdles,TFRRS all_performances
"Campos, Kate",Nebraska,Big Ten,100H,2026,JR-3,,,14.37,seconds,116th Drake Relays,2026-04-22,,,3.3,Outdoor,https://www.tfrrs.org/results/95611/5986877/116th_Drake_Relays/100-Hurdles,TFRRS all_performances
"Alexander, Ava",Nebraska,Big Ten,400H,2026,JR-3,,,1:00.13,seconds,116th Drake Relays,2026-04-22,,,,Outdoor,https://www.tfrrs.org/results/95611/5986903/116th_Drake_Relays/400-Hurdles,TFRRS all_performances
"Artley, Abrielle",Nebraska,Big Ten,400H,2026,JR-3,,,58.15,seconds,116th Drake Relays,2026-04-22,,,,Outdoor,https://www.tfrrs.org/results/95611/5986903/116th_Drake_Relays/400-Hurdles,TFRRS all_performances
"Campos, Kate",Nebraska,Big Ten,100H,2026,JR-3,,,13.99,seconds,Desert Heat Classic,2026-05-02,,,0.5,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Parsons, Grace",Nebraska,Big Ten,100H,2026,SO-2,,,14.56,seconds,Desert Heat Classic,2026-05-02,,,1.4,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Alexander, Ava",Nebraska,Big Ten,400H,2026,JR-3,,,1:00.49,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999922/Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,55.60,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999922/Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
"Artley, Abrielle",Nebraska,Big Ten,400m,2026,JR-3,,,52.55,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999905/Desert_Heat_Classic/400-Meters,TFRRS all_performances
"Massiah, Sakena",Nebraska,Big Ten,400m,2026,SR-4,,,53.95,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999905/Desert_Heat_Classic/400-Meters,TFRRS all_performances
"Medina, Luciana",Nebraska,Big Ten,400m,2026,SO-2,,,56.38,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999905/Desert_Heat_Classic/400-Meters,TFRRS all_performances
"Campos, Kate",Nebraska,Big Ten,100H,2026,JR-3,,,13.89,seconds,Nebraska Spring Tune-Up,2026-05-08,,,0.2,Outdoor,https://www.tfrrs.org/results/96807/5993429/Nebraska_Spring_Tune-Up/100-Hurdles,TFRRS all_performances
"Goetz, Ava",Nebraska,Big Ten,100H,2026,SO-2,,,14.69,seconds,Nebraska Spring Tune-Up,2026-05-08,,,0.2,Outdoor,https://www.tfrrs.org/results/96807/5993429/Nebraska_Spring_Tune-Up/100-Hurdles,TFRRS all_performances
"Medina, Luciana",Nebraska,Big Ten,400m,2026,SO-2,,,55.61,seconds,Nebraska Spring Tune-Up,2026-05-08,,,,Outdoor,https://www.tfrrs.org/results/96807/5993435/Nebraska_Spring_Tune-Up/400-Meters,TFRRS all_performances
"Goetz, Ava",Nebraska,Big Ten,100H,2026,SO-2,,,13.94,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,2.8,Outdoor,https://www.tfrrs.org/results/96121/6000082/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Parsons, Grace",Nebraska,Big Ten,100H,2026,SO-2,,,14.17,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,1.6,Outdoor,https://www.tfrrs.org/results/96121/6000082/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Alexander, Ava",Nebraska,Big Ten,400H,2026,JR-3,,,1:03.35,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Artley, Abrielle",Nebraska,Big Ten,400H,2026,JR-3,,,57.76,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Artley, Abrielle",Nebraska,Big Ten,400H,2026,JR-3,,,58.14,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,56.11,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,56.24,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Massiah, Sakena",Nebraska,Big Ten,400m,2026,SR-4,,,54.21,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000072/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Artley, Abrielle",Nebraska,Big Ten,400H,2026,JR-3,,,58.06,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,55.24,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,56.62,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,55.34,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,,Outdoor,https://www.tfrrs.org/results/96875/6005720/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Belquist, Kelsie",Nebraska,Big Ten,400H,2026,SO-2,,,55.94,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,,Outdoor,https://www.tfrrs.org/results/96875/6005720/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Lusti, Liisa-Maria",Oregon,Big Ten,100H,2026,FR-1,,,13.58,seconds,Bob Larson & Jim Bush Legends (Roster Only),2026-03-27,,,0.3,Outdoor,https://www.tfrrs.org/results/95813/5879158/Bob_Larson__Jim_Bush_Legends_Roster_Only/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.99,seconds,UNLV Rebel Elite (Roster Only),2026-04-03,,,1.3,Outdoor,https://www.tfrrs.org/results/95841/5901943/UNLV_Rebel_Elite_Roster_Only/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,100H,2026,SO-2,,,14.00,seconds,UNLV Rebel Elite (Roster Only),2026-04-03,,,1.3,Outdoor,https://www.tfrrs.org/results/95841/5901943/UNLV_Rebel_Elite_Roster_Only/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,400H,2026,SO-2,,,59.39,seconds,UNLV Rebel Elite (Roster Only),2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/95841/5901918/UNLV_Rebel_Elite_Roster_Only/400-Hurdles,TFRRS all_performances
"Doht-Barron, Lakely",Oregon,Big Ten,400m,2026,JR-3,,,53.98,seconds,UNLV Rebel Elite (Roster Only),2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/95841/5901919/UNLV_Rebel_Elite_Roster_Only/400-Meters,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,13.33,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,-0.9,Outdoor,https://www.tfrrs.org/results/95455/5966522/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.96,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,-0.9,Outdoor,https://www.tfrrs.org/results/95455/5966522/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,100H,2026,SO-2,,,13.91,seconds,Oregon Team Invitational,2026-04-17,,,-0.6,Outdoor,https://www.tfrrs.org/results/96113/5993728/Oregon_Team_Invitational/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,400H,2026,SO-2,,,1:00.34,seconds,Oregon Team Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/96113/5993738/Oregon_Team_Invitational/400-Hurdles,TFRRS all_performances
"Doht-Barron, Lakely",Oregon,Big Ten,400m,2026,JR-3,,,54.36,seconds,Oregon Team Invitational,2026-04-17,,,,Outdoor,https://www.tfrrs.org/results/96113/5993736/Oregon_Team_Invitational/400-Meters,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,13.09,seconds,Desert Heat Classic,2026-05-02,,,0.7,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,100H,2026,SO-2,,,13.68,seconds,Desert Heat Classic,2026-05-02,,,0.7,Outdoor,https://www.tfrrs.org/results/96521/5999900/Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,400H,2026,SO-2,,,58.43,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999922/Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
"Doht-Barron, Lakely",Oregon,Big Ten,400m,2026,JR-3,,,52.71,seconds,Desert Heat Classic,2026-05-02,,,,Outdoor,https://www.tfrrs.org/results/96521/5999905/Desert_Heat_Classic/400-Meters,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,12.63,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,4.9,Outdoor,https://www.tfrrs.org/results/96121/6000081/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,13.02,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,-1.0,Outdoor,https://www.tfrrs.org/results/96121/6000081/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Lusti, Liisa-Maria",Oregon,Big Ten,100H,2026,FR-1,,,13.66,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,1.6,Outdoor,https://www.tfrrs.org/results/96121/6000082/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.43,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,4.9,Outdoor,https://www.tfrrs.org/results/96121/6000081/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.87,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,0.7,Outdoor,https://www.tfrrs.org/results/96121/6000081/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,100H,2026,SO-2,,,13.94,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,-1.0,Outdoor,https://www.tfrrs.org/results/96121/6000081/2026_Big_Ten_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,400H,2026,SO-2,,,59.20,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000061/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Doht-Barron, Lakely",Oregon,Big Ten,400m,2026,JR-3,,,52.69,seconds,2026 Big Ten Outdoor Track & Field Championships,2026-05-15,,,,Outdoor,https://www.tfrrs.org/results/96121/6000072/2026_Big_Ten_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,12.75,seconds,NCAA Division I West First Rounds,2026-05-27,,,2.7,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,12.93,seconds,NCAA Division I West First Rounds,2026-05-27,,,1.8,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.44,seconds,NCAA Division I West First Rounds,2026-05-27,,,2.0,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.93,seconds,NCAA Division I West First Rounds,2026-05-27,,,1.6,Outdoor,https://www.tfrrs.org/results/96717/6004603/NCAA_Division_I_West_First_Rounds/100-Hurdles,TFRRS all_performances
"Taylor, Annaleise",Oregon,Big Ten,400H,2026,SO-2,,,59.01,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004602/NCAA_Division_I_West_First_Rounds/400-Hurdles,TFRRS all_performances
"Doht-Barron, Lakely",Oregon,Big Ten,400m,2026,JR-3,,,52.97,seconds,NCAA Division I West First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96717/6004609/NCAA_Division_I_West_First_Rounds/400-Meters,TFRRS all_performances
"De Mello, Micaela",Oregon,Big Ten,100H,2026,SR-4,,,12.93,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.0,Outdoor,https://www.tfrrs.org/results/96875/6005713/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.47,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.2,Outdoor,https://www.tfrrs.org/results/96875/6005713/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McCormick, Aaliyah",Oregon,Big Ten,100H,2026,SR-4,,,12.58,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.2,Outdoor,https://www.tfrrs.org/results/96875/6005713/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Atkinson, Asjah",USC,Big Ten,100H,2026,SR-4,,,13.35,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Bowen-Fontenot, Anisa",USC,Big Ten,100H,2026,FR-1,,,13.79,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Harden, Lillian",USC,Big Ten,100H,2026,SO-2,,,13.82,seconds,Trojan Invite,2026-03-27,,,-0.5,Outdoor,https://www.tfrrs.org/results/95520/5876000/Trojan_Invite/100-Hurdles,TFRRS all_performances
"Lott, Falyn",USC,Big Ten,400H,2026,SO-2,,,1:01.70,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5876001/Trojan_Invite/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2026,SR-4,,,53.80,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5875992/Trojan_Invite/400-Meters,TFRRS all_performances
"Mosby, Madison",USC,Big Ten,400m,2026,FR-1,,,52.92,seconds,Trojan Invite,2026-03-27,,,,Outdoor,https://www.tfrrs.org/results/95520/5875992/Trojan_Invite/400-Meters,TFRRS all_performances
"Atkinson, Asjah",USC,Big Ten,100H,2026,SR-4,,,13.41,seconds,LSU Battle on the Bayou,2026-04-03,,,3.8,Outdoor,https://www.tfrrs.org/results/93386/5904423/_LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Barnett, Makenna",USC,Big Ten,100H,2026,FR-1,,,14.08,seconds,LSU Battle on the Bayou,2026-04-03,,,3.8,Outdoor,https://www.tfrrs.org/results/93386/5904423/_LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Bowen-Fontenot, Anisa",USC,Big Ten,100H,2026,FR-1,,,13.52,seconds,LSU Battle on the Bayou,2026-04-03,,,3.8,Outdoor,https://www.tfrrs.org/results/93386/5904423/_LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Harden, Lillian",USC,Big Ten,100H,2026,SO-2,,,13.47,seconds,LSU Battle on the Bayou,2026-04-03,,,3.8,Outdoor,https://www.tfrrs.org/results/93386/5904423/_LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Lott, Falyn",USC,Big Ten,400H,2026,SO-2,,,58.91,seconds,LSU Battle on the Bayou,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/93386/5904430/_LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2026,SR-4,,,53.09,seconds,LSU Battle on the Bayou,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/93386/5904418/_LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Mosby, Madison",USC,Big Ten,400m,2026,FR-1,,,54.03,seconds,LSU Battle on the Bayou,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/93386/5904418/_LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Whyte, Madison",USC,Big Ten,400m,2026,JR-3,,,50.06,seconds,LSU Battle on the Bayou,2026-04-03,,,,Outdoor,https://www.tfrrs.org/results/93386/5904418/_LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Lott, Falyn",USC,Big Ten,400H,2026,SO-2,,,59.18,seconds,Rafer Johnson Invite (Roster Only),2026-04-11,,,,Outdoor,https://www.tfrrs.org/results/95814/5919885/Rafer_Johnson_Invite_Roster_Only/400-Hurdles,TFRRS all_performances
"Atkinson, Asjah",USC,Big Ten,100H,2026,SR-4,,,13.42,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,1.6,Outdoor,https://www.tfrrs.org/results/95455/5966522/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Barnett, Makenna",USC,Big Ten,100H,2026,FR-1,,,14.45,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,1.0,Outdoor,https://www.tfrrs.org/results/95455/5966577/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Bowen-Fontenot, Anisa",USC,Big Ten,100H,2026,FR-1,,,13.53,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,1.0,Outdoor,https://www.tfrrs.org/results/95455/5966577/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Harden, Lillian",USC,Big Ten,100H,2026,SO-2,,,13.48,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,1.0,Outdoor,https://www.tfrrs.org/results/95455/5966577/66th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Lott, Falyn",USC,Big Ten,400H,2026,SO-2,,,58.32,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966552/66th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2026,SR-4,,,52.59,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Mosby, Madison",USC,Big Ten,400m,2026,FR-1,,,53.08,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966568/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Trepagnier, Joelle",USC,Big Ten,400m,2026,FR-1,,,53.45,seconds,66th Annual Mt. SAC Relays,2026-04-15,,,,Outdoor,https://www.tfrrs.org/results/95455/5966527/66th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
