athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Foster, Nicolee",Clemson,ACC,400m,2021,JR-3,,,54.90,s,USC Open,2021-04-17,,,,Outdoor,https://www.tfrrs.org/results/67499/4207825/USC_Open/400-Meters,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2021,FR-1,,,54.69,s,USC Open,2021-04-17,,,,Outdoor,https://www.tfrrs.org/results/67499/4207825/USC_Open/400-Meters,TFRRS all_performances
"Campbell, Areya",Clemson,ACC,Long Jump,2021,FR-1,,,5.22,m,USC Open,2021-04-17,,,+0.0,Outdoor,https://www.tfrrs.org/results/67499/4207828/USC_Open/Long-Jump,TFRRS all_performances
"Carter, Kori",Clemson,ACC,100H,2021,FR-1,,,13.61,s,Knights Invite,2021-04-24,,,1.8,Outdoor,https://www.tfrrs.org/results/67407/4223803/Knights_Invite/100-Hurdles,TFRRS all_performances
"Marshall, Sidney",Clemson,ACC,100H,2021,SR-4,,,13.69,s,Knights Invite,2021-04-24,,,1.8,Outdoor,https://www.tfrrs.org/results/67407/4223803/Knights_Invite/100-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,400H,2021,FR-1,,,1:02.05,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223794/Knights_Invite/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2021,SO-2,,,1:02.90,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223794/Knights_Invite/400-Hurdles,TFRRS all_performances
"Foster, Nicolee",Clemson,ACC,400H,2021,JR-3,,,57.76,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223794/Knights_Invite/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,58.44,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223794/Knights_Invite/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2021,FR-1,,,55.48,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223784/Knights_Invite/400-Meters,TFRRS all_performances
"McIntosh, Kamryn",Clemson,ACC,400m,2021,JR-3,,,55.64,s,Knights Invite,2021-04-24,,,,Outdoor,https://www.tfrrs.org/results/67407/4223784/Knights_Invite/400-Meters,TFRRS all_performances
"Carter, Kori",Clemson,ACC,100H,2021,FR-1,,,13.82,s,Torrin Lawrence Memorial,2021-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/70029/4240884/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Marshall, Sidney",Clemson,ACC,100H,2021,SR-4,,,13.87,s,Torrin Lawrence Memorial,2021-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/70029/4240884/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,400H,2021,FR-1,,,59.97,s,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240873/Torrin_Lawrence_Memorial/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2021,SO-2,,,1:02.70,s,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240873/Torrin_Lawrence_Memorial/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400m,2021,SO-2,,,58.31,s,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240883/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Disher, Leah",Clemson,ACC,400m,2021,FR-1,,,56.42,s,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240883/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Williams, Courtney",Clemson,ACC,400m,2021,FR-1,,,54.91,s,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240883/Torrin_Lawrence_Memorial/400-Meters,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,100H,2021,SO-2,,,17.93,s,Tennessee Challenge,2021-05-01,,,0.8,Outdoor,https://www.tfrrs.org/results/69735/4242292/Tennessee_Challenge/100-Hurdles,TFRRS all_performances
"Campbell, Areya",Clemson,ACC,100H,2021,FR-1,,,15.10,s,Tennessee Challenge,2021-05-01,,,0.4,Outdoor,https://www.tfrrs.org/results/69735/4242292/Tennessee_Challenge/100-Hurdles,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2021,SO-2,,,5.58,m,Tennessee Challenge,2021-05-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/69735/4242281/Tennessee_Challenge/Long-Jump,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,100H,2021,SO-2,,,16.72,s,ACC Outdoor Track & Field Championships,2021-05-13,,,2.0,Outdoor,https://www.tfrrs.org/results/69885/4265136/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Campbell, Areya",Clemson,ACC,100H,2021,FR-1,,,14.56,s,ACC Outdoor Track & Field Championships,2021-05-13,,,2.0,Outdoor,https://www.tfrrs.org/results/69885/4265136/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,100H,2021,FR-1,,,13.63,s,ACC Outdoor Track & Field Championships,2021-05-13,,,1.1,Outdoor,https://www.tfrrs.org/results/69885/4265132/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Hemmings, Trishauna",Clemson,ACC,100H,2021,JR-3,,,13.13,s,ACC Outdoor Track & Field Championships,2021-05-13,,,0.3,Outdoor,https://www.tfrrs.org/results/69885/4265132/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Hemmings, Trishauna",Clemson,ACC,100H,2021,JR-3,,,13.36,s,ACC Outdoor Track & Field Championships,2021-05-13,,,1.1,Outdoor,https://www.tfrrs.org/results/69885/4265132/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Marshall, Sidney",Clemson,ACC,100H,2021,SR-4,,,13.65,s,ACC Outdoor Track & Field Championships,2021-05-13,,,-0.5,Outdoor,https://www.tfrrs.org/results/69885/4265132/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,400H,2021,FR-1,,,1:00.09,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,400H,2021,FR-1,,,59.92,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2021,SO-2,,,1:02.62,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Foster, Nicolee",Clemson,ACC,400H,2021,JR-3,,,57.55,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Foster, Nicolee",Clemson,ACC,400H,2021,JR-3,,,59.07,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,57.89,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,58.55,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265109/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2021,FR-1,,,55.41,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265131/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McIntosh, Kamryn",Clemson,ACC,400m,2021,JR-3,,,54.41,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265131/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McIntosh, Kamryn",Clemson,ACC,400m,2021,JR-3,,,54.42,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265131/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Williams, Courtney",Clemson,ACC,400m,2021,FR-1,,,55.97,s,ACC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/69885/4265131/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,Long Jump,2021,SO-2,,,4.61,m,ACC Outdoor Track & Field Championships,2021-05-13,,,1.1,Outdoor,https://www.tfrrs.org/results/69885/4265140/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Campbell, Areya",Clemson,ACC,Long Jump,2021,FR-1,,,5.51,m,ACC Outdoor Track & Field Championships,2021-05-13,,,1.5,Outdoor,https://www.tfrrs.org/results/69885/4265140/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2021,SO-2,,,5.58,m,ACC Outdoor Track & Field Championships,2021-05-13,,,1.8,Outdoor,https://www.tfrrs.org/results/69885/4265142/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Hemmings, Trishauna",Clemson,ACC,100H,2021,JR-3,,,12.94,s,NCAA Division I East Preliminary Round,2021-05-26,,,-1.6,Outdoor,https://www.tfrrs.org/results/70390/4273635/NCAA_Division_I_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Hemmings, Trishauna",Clemson,ACC,100H,2021,JR-3,,,13.10,s,NCAA Division I East Preliminary Round,2021-05-26,,,1.5,Outdoor,https://www.tfrrs.org/results/70390/4273635/NCAA_Division_I_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Carter, Kori",Clemson,ACC,400H,2021,FR-1,,,59.10,s,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Foster, Nicolee",Clemson,ACC,400H,2021,JR-3,,,58.42,s,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Foster, Nicolee",Clemson,ACC,400H,2021,JR-3,,,58.79,s,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,57.34,s,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,58.68,s,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2021,SR-4,,,59.54,s,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276111/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
Halle Bieber,Duke,ACC,100H,2021,,,,14.31,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://s3.us-east-2.amazonaws.com/sidearm.nextgen.sites/goduke.com/documents/2022/1/27/2021_22TFXCMediaGuide.pdf,legacy_source_needs_review
"Hughes, Zoe",Duke,ACC,100H,2021,JR-3,,,14.04,s,Raleigh Relays,2021-03-25,,,1.8,Outdoor,https://www.tfrrs.org/results/67406/4147258/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Rothwell, Cha'Mia",Duke,ACC,100H,2021,SR-4,,,13.09,s,Raleigh Relays,2021-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/67406/4147258/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Rothwell, Cha'Mia",Duke,ACC,100H,2021,SR-4,,,13.21,s,Raleigh Relays,2021-03-25,,,1.6,Outdoor,https://www.tfrrs.org/results/67406/4147258/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Wakefield, Isabel",Duke,ACC,100H,2021,SO-2,,,13.80,s,Raleigh Relays,2021-03-25,,,1.1,Outdoor,https://www.tfrrs.org/results/67406/4147258/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Wakefield, Isabel",Duke,ACC,100H,2021,SO-2,,,13.89,s,Raleigh Relays,2021-03-25,,,1.8,Outdoor,https://www.tfrrs.org/results/67406/4147258/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Hoffman, Lauren",Duke,ACC,400H,2021,JR-3,,,58.72,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4148331/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Merritt, Nikki",Duke,ACC,400H,2021,SO-2,,,1:01.73,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4148331/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Okonta, Danielle",Duke,ACC,400H,2021,SR-4,,,1:05.11,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4148331/Raleigh_Relays/400-Hurdles,TFRRS all_performances
"Crean, Jenna",Duke,ACC,400m,2021,FR-1,,,55.28,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4147257/Raleigh_Relays/400-Meters,TFRRS all_performances
"Hoffman, Lauren",Duke,ACC,400m,2021,JR-3,,,56.96,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4147257/Raleigh_Relays/400-Meters,TFRRS all_performances
"Okonta, Danielle",Duke,ACC,400m,2021,SR-4,,,58.49,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4147257/Raleigh_Relays/400-Meters,TFRRS all_performances
"Sule, Iman",Duke,ACC,400m,2021,SR-4,,,54.15,s,Raleigh Relays,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67406/4147257/Raleigh_Relays/400-Meters,TFRRS all_performances
"Brown-Soler, Elena",Duke,ACC,Long Jump,2021,SR-4,,,5.92,m,Raleigh Relays,2021-03-25,,,-0.1,Outdoor,https://www.tfrrs.org/results/67406/4148329/Raleigh_Relays/Long-Jump,TFRRS all_performances
"Merritt, Nikki",Duke,ACC,Long Jump,2021,SO-2,,,5.85,m,Raleigh Relays,2021-03-25,,,-1.3,Outdoor,https://www.tfrrs.org/results/67406/4148329/Raleigh_Relays/Long-Jump,TFRRS all_performances
"Campbell, Elasia",Duke,ACC,100H,2021,FR-1,,,14.55,s,Virginia Invitational,2021-04-02,,,-1.5,Outdoor,https://www.tfrrs.org/results/69037/4167638/Virginia_Invitational/100-Hurdles,TFRRS all_performances
"Hughes, Zoe",Duke,ACC,100H,2021,JR-3,,,14.00,s,Virginia Invitational,2021-04-02,,,-0.3,Outdoor,https://www.tfrrs.org/results/69037/4167638/Virginia_Invitational/100-Hurdles,TFRRS all_performances
"Marsh, Erin",Duke,ACC,100H,2021,JR-3,,,13.41,s,Virginia Invitational,2021-04-02,,,-1.5,Outdoor,https://www.tfrrs.org/results/69037/4167638/Virginia_Invitational/100-Hurdles,TFRRS all_performances
"Rothwell, Cha'Mia",Duke,ACC,100H,2021,SR-4,,,13.32,s,Virginia Invitational,2021-04-02,,,-1.5,Outdoor,https://www.tfrrs.org/results/69037/4167638/Virginia_Invitational/100-Hurdles,TFRRS all_performances
"Wakefield, Isabel",Duke,ACC,100H,2021,SO-2,,,14.46,s,Virginia Invitational,2021-04-02,,,-1.5,Outdoor,https://www.tfrrs.org/results/69037/4167638/Virginia_Invitational/100-Hurdles,TFRRS all_performances
"Hoffman, Lauren",Duke,ACC,400H,2021,JR-3,,,58.54,s,Virginia Invitational,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/69037/4167626/Virginia_Invitational/400-Hurdles,TFRRS all_performances
"Merritt, Nikki",Duke,ACC,400H,2021,SO-2,,,1:01.66,s,Virginia Invitational,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/69037/4167626/Virginia_Invitational/400-Hurdles,TFRRS all_performances
"Crean, Jenna",Duke,ACC,400m,2021,FR-1,,,55.30,s,Virginia Invitational,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/69037/4167637/Virginia_Invitational/400-Meters,TFRRS all_performances
"King, Carly",Duke,ACC,400m,2021,FR-1,,,54.56,s,Virginia Invitational,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/69037/4167637/Virginia_Invitational/400-Meters,TFRRS all_performances
"Sule, Iman",Duke,ACC,400m,2021,SR-4,,,53.61,s,Virginia Invitational,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/69037/4167637/Virginia_Invitational/400-Meters,TFRRS all_performances
"Brown-Soler, Elena",Duke,ACC,Long Jump,2021,SR-4,,,6.09,m,Virginia Invitational,2021-04-02,,,1.3,Outdoor,https://www.tfrrs.org/results/69037/4167640/Virginia_Invitational/Long-Jump,TFRRS all_performances
"Kutzer, Kate",Duke,ACC,Long Jump,2021,JR-3,,,5.55,m,Virginia Invitational,2021-04-02,,,0.5,Outdoor,https://www.tfrrs.org/results/69037/4167640/Virginia_Invitational/Long-Jump,TFRRS all_performances
