athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Williams, Courtney",Clemson,ACC,400m,2023,JR-3,,,53.85,s,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Foreman, Shantae",Clemson,ACC,Long Jump,2023,FR-1,,,5.63,m,UF Tom Jones Memorial,2023-04-14,,,1.0,Outdoor,https://www.tfrrs.org/results/78102/4824400/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2023,SR-4,,,5.68,m,UF Tom Jones Memorial,2023-04-14,,,0.9,Outdoor,https://www.tfrrs.org/results/78102/4824431/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2023,FR-1,,,15.98,s,USC Open Outdoor 2023,2023-04-22,,,-0.3,Outdoor,https://www.tfrrs.org/results/76412/4855776/USC_Open_Outdoor_2023/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2023,FR-1,,,13.29,s,USC Open Outdoor 2023,2023-04-22,,,-1.2,Outdoor,https://www.tfrrs.org/results/76412/4855776/USC_Open_Outdoor_2023/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2023,FR-1,,,13.44,s,USC Open Outdoor 2023,2023-04-22,Final,,2.9,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,legacy_source_needs_review
"Osher, Mackenzie",Clemson,ACC,400H,2023,SO-2,,,1:04.40,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855761/USC_Open_Outdoor_2023/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2023,JR-3,,,53.26,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400m,2023,JR-3,,,52.97,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"Green, Kayan",Clemson,ACC,400m,2023,SO-2,,,55.92,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"McLean, Jessica",Clemson,ACC,400m,2023,FR-1,,,56.44,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"Sumner, Brynne",Clemson,ACC,400m,2023,SO-2,,,56.37,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2023,SO-2,,,56.58,s,USC Open Outdoor 2023,2023-04-22,,,,Outdoor,https://www.tfrrs.org/results/76412/4855759/USC_Open_Outdoor_2023/400-Meters,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2023,SR-4,,,5.65,m,USC Open Outdoor 2023,2023-04-22,,,-2.3,Outdoor,https://www.tfrrs.org/results/76412/4855766/USC_Open_Outdoor_2023/Long-Jump,TFRRS all_performances
"Roemer, Kassandra",Clemson,ACC,Long Jump,2023,SR-4,,,5.53,m,USC Open Outdoor 2023,2023-04-22,,,1.3,Outdoor,https://www.tfrrs.org/results/76412/4855762/USC_Open_Outdoor_2023/Long-Jump,TFRRS all_performances
"Van der Merwe, Antoinette",Clemson,ACC,100H,2023,JR-3,,,14.17,s,Penn Relays,2023-04-27,,,-1.2,Outdoor,https://www.tfrrs.org/results/80814/4891283/Penn_Relays/100-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400H,2023,JR-3,,,NT,s,Penn Relays,2023-04-27,Final,,,Outdoor,https://mobile.tfrrs.org/athletes/7726989/Clemson/Ken%27naria_Gadson,legacy_source_needs_review
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,56.62,s,Penn Relays,2023-04-27,,,,Outdoor,https://www.tfrrs.org/results/80814/4891277/Penn_Relays/400-Hurdles,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2023,SR-4,,,5.54,m,Penn Relays,2023-04-27,,,-0.7,Outdoor,https://www.tfrrs.org/results/80814/4891292/Penn_Relays/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2023,FR-1,,,15.60,s,ACC Outdoor Track & Field Championships,2023-05-11,,,0.1,Outdoor,https://www.tfrrs.org/results/81191/4928971/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Roemer, Kassandra",Clemson,ACC,100H,2023,SR-4,,,15.52,s,ACC Outdoor Track & Field Championships,2023-05-11,,,0.1,Outdoor,https://www.tfrrs.org/results/81191/4928971/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Van der Merwe, Antoinette",Clemson,ACC,100H,2023,JR-3,,,13.18,s,ACC Outdoor Track & Field Championships,2023-05-11,,,2.0,Outdoor,https://www.tfrrs.org/results/81191/4928846/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Van der Merwe, Antoinette",Clemson,ACC,100H,2023,JR-3,,,13.41,s,ACC Outdoor Track & Field Championships,2023-05-11,,,2.0,Outdoor,https://www.tfrrs.org/results/81191/4928846/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2023,FR-1,,,13.33,s,ACC Outdoor Track & Field Championships,2023-05-11,,,-0.2,Outdoor,https://www.tfrrs.org/results/81191/4928846/ACC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400H,2023,JR-3,,,57.17,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928816/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400H,2023,JR-3,,,57.99,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928816/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,56.89,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928816/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Osher, Mackenzie",Clemson,ACC,400H,2023,SO-2,,,1:01.83,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928816/ACC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2023,JR-3,,,53.06,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2023,JR-3,,,53.08,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Green, Kayan",Clemson,ACC,400m,2023,SO-2,,,55.47,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2023,SO-2,,,54.12,s,ACC Outdoor Track & Field Championships,2023-05-11,,,,Outdoor,https://www.tfrrs.org/results/81191/4928822/ACC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Foreman, Shantae",Clemson,ACC,Long Jump,2023,FR-1,,,6.12,m,ACC Outdoor Track & Field Championships,2023-05-11,,,-0.2,Outdoor,https://www.tfrrs.org/results/81191/4928833/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,Long Jump,2023,FR-1,,,4.74,m,ACC Outdoor Track & Field Championships,2023-05-11,,,-1.0,Outdoor,https://www.tfrrs.org/results/81191/4928975/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Roemer, Kassandra",Clemson,ACC,Long Jump,2023,SR-4,,,5.27,m,ACC Outdoor Track & Field Championships,2023-05-11,,,-0.2,Outdoor,https://www.tfrrs.org/results/81191/4928975/ACC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2023,FR-1,,,DNF,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,2.0,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,legacy_source_needs_review
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,DQ,s,ACC Outdoor Track & Field Championships,2023-05-13,Final,,,Outdoor,https://www.tfrrs.org/athletes/8316107/Clemson/Lashanna_Graham,legacy_source_needs_review
"Van der Merwe, Antoinette",Clemson,ACC,100H,2023,JR-3,,,13.38,s,NCAA East Preliminary Round,2023-05-25,Prelim,,2.6,Outdoor,https://m.tfrrs.org/athletes/7738675/Clemson/Antoinette_Van_der_Merwe,legacy_source_needs_review
"Wilson, Oneka",Clemson,ACC,100H,2023,FR-1,,,13.59,s,NCAA East Preliminary Round,2023-05-25,Prelim,,4.9,Outdoor,https://mobile.tfrrs.org/athletes/8316097/Clemson/Oneka_Wilson,legacy_source_needs_review
"Gadson, Ken'naria",Clemson,ACC,400H,2023,JR-3,,,58.72,s,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936800/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,57.55,s,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936800/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,57.70,s,NCAA East Preliminary Round,2023-05-25,,,,Outdoor,https://www.tfrrs.org/results/81274/4936800/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,55.59,s,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,,Outdoor,https://www.tfrrs.org/results/81300/4938124/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Graham, Lashanna",Clemson,ACC,400H,2023,JR-3,,,56.02,s,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,,Outdoor,https://www.tfrrs.org/results/81300/4938124/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
