athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Trinity Price,Stanford,ACC,400m,2022,FR-1,,,57.06,s,Brutus Hamilton Invitational,2022-04-09,Final,5,,Outdoor,https://www.tfrrs.org/athletes/7980312/Stanford/Trinity_Price.html,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,100H,2022,JR-3,,,13.45,s,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,Heptathlon,1,0.7,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Samantha Thomas,Stanford,ACC,400H,2022,SO-2,,,1:01.00,s,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,Final,24,,Outdoor,https://www.tfrrs.org/athletes/7720910/Stanford/Samantha_Thomas,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,54.99,s,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,Final,32,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,Long Jump,2022,JR-3,,,5.82,m,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,Heptathlon,6,2.6,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Samantha Thomas,Stanford,ACC,400H,2022,SO-2,,,1:01.64,s,Beach Invitational 2022,2022-04-15,Final,10,,Outdoor,https://www.tfrrs.org/athletes/7720910/Stanford/Samantha_Thomas,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,100H,2022,JR-3,,,13.80,s,Stanford vs. Cal Big Meet,2022-04-30,Final,1,-2.2,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Samantha Thomas,Stanford,ACC,400H,2022,SO-2,,,1:01.21,s,Stanford vs. Cal Big Meet,2022-04-30,Final,1,,Outdoor,https://www.tfrrs.org/athletes/7720910/Stanford/Samantha_Thomas,verified_2022_full_target_event_history
Camille Peisner,Stanford,ACC,400m,2022,FR-1,,,59.99,s,Stanford vs. Cal Big Meet,2022-04-30,Final,4,,Outdoor,https://gostanford.com/news/2022/04/30/card-falls-in-big-meet,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,53.65,s,Stanford vs. Cal Big Meet,2022-04-30,Final,1,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,Long Jump,2022,JR-3,,,5.45,m,Stanford vs. Cal Big Meet,2022-04-30,Final,7,1.3,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,100H,2022,JR-3,,,13.43,s,Pac-12 Track & Field Championships,2022-05-13,Heptathlon,1,0.4,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Samantha Thomas,Stanford,ACC,400H,2022,SO-2,,,1:01.21,s,Pac-12 Track & Field Championships,2022-05-13,Prelim,8,,Outdoor,https://www.tfrrs.org/athletes/7720910/Stanford/Samantha_Thomas,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,54.18,s,Pac-12 Track & Field Championships,2022-05-13,Prelim,8,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,Long Jump,2022,JR-3,,,5.72,m,Pac-12 Track & Field Championships,2022-05-13,Heptathlon,3,-0.4,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Samantha Thomas,Stanford,ACC,400H,2022,SO-2,,,1:00.28,s,Pac-12 Track & Field Championships,2022-05-15,Final,7,,Outdoor,https://www.tfrrs.org/athletes/7720910/Stanford/Samantha_Thomas,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,53.36,s,Pac-12 Track & Field Championships,2022-05-15,Final,7,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,100H,2022,JR-3,,,13.58,s,NCAA West Preliminary Round,2022-05-26,Prelim,28,-0.9,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,53.70,s,NCAA West Preliminary Round,2022-05-26,Round 1,,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Maya Valmon,Stanford,ACC,400m,2022,FR-1,,,53.37,s,NCAA West Preliminary Round,2022-05-28,Quarterfinal,17,,Outdoor,https://www.tfrrs.org/athletes/7980314/Stanford/Maya_Valmon,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,100H,2022,JR-3,,,13.38,s,NCAA Division I Outdoor Track & Field Championships,2022-06-08,Heptathlon,,1.7,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
Allie Jones,Stanford,ACC,Long Jump,2022,JR-3,,,5.82,m,NCAA Division I Outdoor Track & Field Championships,2022-06-08,Heptathlon,,-0.1,Outdoor,https://www.tfrrs.org/athletes/6982292/USC/Allie_Jones.html,verified_2022_full_target_event_history
