athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Williams, Ebony",Clemson,ACC,100H,2019,JR-3,,,13.45,s,Gamecock Invitational Outdoor,2019-04-13,,,1.3,Outdoor,https://www.tfrrs.org/results/57927/3768801/Gamecock_Invitational_Outdoor_/100-Hurdles,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,400H,2019,FR-1,,,1:06.02,s,Gamecock Invitational Outdoor,2019-04-13,,,,Outdoor,https://www.tfrrs.org/results/57927/3768789/Gamecock_Invitational_Outdoor_/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2019,FR-1,,,1:05.81,s,Gamecock Invitational Outdoor,2019-04-13,,,,Outdoor,https://www.tfrrs.org/results/57927/3768789/Gamecock_Invitational_Outdoor_/400-Hurdles,TFRRS all_performances
"Felton, Courtashia",Clemson,ACC,400H,2019,FR-1,,,1:02.66,s,Gamecock Invitational Outdoor,2019-04-13,,,,Outdoor,https://www.tfrrs.org/results/57927/3768789/Gamecock_Invitational_Outdoor_/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,58.59,s,Gamecock Invitational Outdoor,2019-04-13,,,,Outdoor,https://www.tfrrs.org/results/57927/3768789/Gamecock_Invitational_Outdoor_/400-Hurdles,TFRRS all_performances
"Foster, Andrea",Clemson,ACC,400m,2019,JR-3,,,55.04,s,Gamecock Invitational Outdoor,2019-04-13,,,,Outdoor,https://www.tfrrs.org/results/57927/3768788/Gamecock_Invitational_Outdoor_/400-Meters,TFRRS all_performances
"Williams, Ebony",Clemson,ACC,100H,2019,JR-3,,,13.91,s,LSU Alumni Gold,2019-04-20,,,1.9,Outdoor,https://www.tfrrs.org/results/57942/3790523/LSU_Alumni_Gold/100-Hurdles,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,400H,2019,FR-1,,,1:05.49,s,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790524/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2019,FR-1,,,1:04.63,s,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790524/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Felton, Courtashia",Clemson,ACC,400H,2019,FR-1,,,1:01.88,s,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790524/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2019,SR-4,,,59.99,s,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790501/LSU_Alumni_Gold/400-Hurdles,TFRRS all_performances
"Mallard, Aliyah",Clemson,ACC,400m,2019,FR-1,,,54.96,s,LSU Alumni Gold,2019-04-20,,,,Outdoor,https://www.tfrrs.org/results/57942/3790535/LSU_Alumni_Gold/400-Meters,TFRRS all_performances
"Brewer, Anna",Clemson,ACC,400H,2019,FR-1,,,1:05.20,s,125th Penn Relays,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62328/3833379/125th_Penn_Relays/400-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2019,FR-1,,,1:08.41,s,125th Penn Relays,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62328/3833379/125th_Penn_Relays/400-Hurdles,TFRRS all_performances
"Felton, Courtashia",Clemson,ACC,400H,2019,FR-1,,,1:01.90,s,125th Penn Relays,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62328/3833379/125th_Penn_Relays/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2019,SR-4,,,1:02.55,s,125th Penn Relays,2019-04-25,,,,Outdoor,https://www.tfrrs.org/results/62328/3833379/125th_Penn_Relays/400-Hurdles,TFRRS all_performances
"Williams, Ebony",Clemson,ACC,100H,2019,JR-3,,,13.46,s,ACC Championships,2019-05-09,,,1.8,Outdoor,https://www.tfrrs.org/results/62590/3838908/ACC_Championships/100-Hurdles,TFRRS all_performances
"Cooney, Olivia",Clemson,ACC,400H,2019,FR-1,,,1:05.22,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838885/ACC_Championships/400-Hurdles,TFRRS all_performances
"Felton, Courtashia",Clemson,ACC,400H,2019,FR-1,,,1:02.09,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838885/ACC_Championships/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2019,SR-4,,,1:00.68,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838885/ACC_Championships/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,1:00.19,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838885/ACC_Championships/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,59.31,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838885/ACC_Championships/400-Hurdles,TFRRS all_performances
"Clarke, Kendra",Clemson,ACC,400m,2019,SR-4,,,54.78,s,ACC Championships,2019-05-09,,,,Outdoor,https://www.tfrrs.org/results/62590/3838907/ACC_Championships/400-Meters,TFRRS all_performances
"Livingston, Kenya",Clemson,ACC,Long Jump,2019,FR-1,,,5.56,m,ACC Championships,2019-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/62590/3838918/ACC_Championships/Long-Jump,TFRRS all_performances
"Williams, Ebony",Clemson,ACC,100H,2019,JR-3,,,13.36,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,1.1,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Williams, Ebony",Clemson,ACC,100H,2019,JR-3,,,13.39,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,-0.2,Outdoor,https://www.tfrrs.org/results/62650/3849034/NCAA_Division_I_East_Region_Preliminary_Rounds/100-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,57.21,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849018/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,59.15,s,NCAA Division I East Region Preliminary Rounds,2019-05-23,,,,Outdoor,https://www.tfrrs.org/results/62650/3849018/NCAA_Division_I_East_Region_Preliminary_Rounds/400-Hurdles,TFRRS all_performances
"Warner, Lakeisha",Clemson,ACC,400H,2019,JR-3,,,1:02.29,s,NCAA Division I Outdoor Track & Field Championships,2019-06-05,,,,Outdoor,https://www.tfrrs.org/results/62668/3850641/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
