athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,14.08,seconds,Weems Baskin Invitational,2017-03-25,Final,8,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.87,seconds,Florida Relays,2017-03-31,Final,42,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.94,seconds,Spec Towns Invitational,2017-04-07,Final,6,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.73,seconds,Gamecock Invitational,2017-04-15,Final,10,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.96,seconds,USC Open,2017-04-22,Final,4,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.96,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,15,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,14.48,seconds,Spec Towns Invitational,2017-04-07,Final,8,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,13.93,seconds,Gamecock Invitational,2017-04-15,Final,12,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,DNF,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,100H,2017,JR,,,13.47,seconds,Gamecock Invitational,2017-04-15,Final,5,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.89,seconds,Weems Baskin Invitational,2017-03-25,Final,6,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,DNF,seconds,Florida Relays,2017-03-31,Final,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.85,seconds,Spec Towns Invitational,2017-04-07,Final,3,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.82,seconds,Gamecock Invitational,2017-04-15,Final,11,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,DQ,seconds,Penn Relays,2017-04-28,Final,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,14.32,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,16,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,56.93,seconds,Weems Baskin Invitational,2017-03-25,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,56.35,seconds,Florida Relays,2017-03-31,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,57.54,seconds,Penn Relays,2017-04-27,Final,3,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,57.28,seconds,SEC Outdoor Track & Field Championships,2017-05-11,Prelim,5,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,55.97,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,59.50,seconds,NCAA Division I East Preliminary Round,2017-05-25,First Round,18,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,1:01.90,seconds,NCAA Division I East Preliminary Round,2017-05-26,Quarterfinal,24,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:00.36,seconds,Hurricane Invitational,2017-03-18,Final,2,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.80,seconds,Weems Baskin Invitational,2017-03-25,Final,4,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.75,seconds,Florida Relays,2017-03-31,Final,11,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:01.32,seconds,Spec Towns Invitational,2017-04-08,Final,4,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,58.90,seconds,Gamecock Invitational,2017-04-15,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.26,seconds,USC Open,2017-04-22,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,58.97,seconds,Penn Relays,2017-04-27,Final,7,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:00.29,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,11,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Natasha Dicks,South Carolina,SEC,Long Jump,2017,SR,,,5.93,meters,Spec Towns Invitational,2017-04-07,Final,4,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.46,meters,Weems Baskin Invitational,2017-03-24,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.32,meters,Florida Relays,2017-03-31,Final,2,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.72,meters,Spec Towns Invitational,2017-04-07,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.37,meters,USC Open,2017-04-22,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.31,meters,Penn Relays,2017-04-27,Final,1,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.69,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,3,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.41,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,8,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.45,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,6,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.28,meters,Hurricane Invitational,2017-03-18,Final,11,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,6.02,meters,Weems Baskin Invitational,2017-03-24,Final,5,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.11,meters,Spec Towns Invitational,2017-04-07,Final,10,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.57,meters,Gamecock Invitational,2017-04-15,Final,6,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.64,meters,USC Open,2017-04-22,Final,2,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
