athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Rush, Ella",Georgia,SEC,100H,2025,JR-3,,,14.09,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,0.3,Outdoor,https://www.tfrrs.org/results/92589/5664592/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.17,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664582/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.34,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664582/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,50.36,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,51.27,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2025,SO-2,,,54.42,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,51.15,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,51.34,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2025,JR-3,,,53.70,seconds,SEC Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92589/5664581/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Birden, Toni",Georgia,SEC,Long Jump,2025,SR-4,,,5.97,m,SEC Outdoor Track & Field Championships,2025-05-15,,,-0.7,Outdoor,https://www.tfrrs.org/results/92589/5664552/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Nembhard, Danah",Georgia,SEC,Long Jump,2025,FR-1,,,5.61,m,SEC Outdoor Track & Field Championships,2025-05-15,,,-2.1,Outdoor,https://www.tfrrs.org/results/92589/5664552/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2025,JR-3,,,6.08,m,SEC Outdoor Track & Field Championships,2025-05-15,,,-1.2,Outdoor,https://www.tfrrs.org/results/92589/5664596/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.25,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669389/NCAA_Division_I_East_First_Round/400-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.85,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669389/NCAA_Division_I_East_First_Round/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,50.68,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669363/NCAA_Division_I_East_First_Round/400-Meters,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,51.21,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669363/NCAA_Division_I_East_First_Round/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,50.70,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669363/NCAA_Division_I_East_First_Round/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,51.15,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669363/NCAA_Division_I_East_First_Round/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2025,JR-3,,,54.01,seconds,NCAA Division I East First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92620/5669363/NCAA_Division_I_East_First_Round/400-Meters,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.20,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672548/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Smith, Michelle",Georgia,SEC,400H,2025,FR-1,,,55.65,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672548/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,49.26,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2025,JR-3,,,50.16,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,49.65,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Oakley, Dejanea",Georgia,SEC,400m,2025,JR-3,,,50.18,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
