athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,54.46,seconds,Tom Jones Memorial,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/96536/5940569/Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,56.94,seconds,Tom Jones Memorial,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/96536/5940569/Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
"Akins, Zaya",South Carolina,SEC,400m,2026,JR-3,,,52.94,seconds,Tom Jones Memorial,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/96536/5940563/Tom_Jones_Memorial/400-Meters,TFRRS all_performances
"Chelangat, Sylvia",South Carolina,SEC,400m,2026,SR-4,,,54.43,seconds,Wake Forest Invitational,2026-04-16,,,,Outdoor,https://www.tfrrs.org/results/92801/5980977/Wake_Forest_Invitational/400-Meters,TFRRS all_performances
"Harris, Tristen",South Carolina,SEC,Long Jump,2026,FR-1,,,6.34,m,Tom Jones Memorial,2026-04-16,,,0.4,Outdoor,https://www.tfrrs.org/results/96536/5940591/Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,13.10,seconds,2026 Tiger Track Classic,2026-04-25,,,1.1,Outdoor,https://www.tfrrs.org/results/95835/5958611/2026_Tiger_Track_Classic/100-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,100H,2026,FR-1,,,13.34,seconds,2026 Tiger Track Classic,2026-04-25,,,1.1,Outdoor,https://www.tfrrs.org/results/95835/5958611/2026_Tiger_Track_Classic/100-Hurdles,TFRRS all_performances
"Childress, Madison",South Carolina,SEC,Long Jump,2026,JR-3,,,5.83,m,2026 Tiger Track Classic,2026-04-25,,,0.7,Outdoor,https://www.tfrrs.org/results/95835/5958596/2026_Tiger_Track_Classic/Long-Jump,TFRRS all_performances
"Kinard, Maliya",South Carolina,SEC,Long Jump,2026,SO-2,,,5.94,m,2026 Tiger Track Classic,2026-04-25,,,0.8,Outdoor,https://www.tfrrs.org/results/95835/5958596/2026_Tiger_Track_Classic/Long-Jump,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,100H,2026,JR-3,,,13.06,seconds,2026 East Coast Relays,2026-05-01,,,1.4,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,100H,2026,JR-3,,,13.17,seconds,2026 East Coast Relays,2026-05-01,,,-0.8,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,12.91,seconds,2026 East Coast Relays,2026-05-01,,,1.4,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,13.23,seconds,2026 East Coast Relays,2026-05-01,,,-0.8,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,100H,2026,FR-1,,,13.20,seconds,2026 East Coast Relays,2026-05-01,,,1.4,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,100H,2026,FR-1,,,13.37,seconds,2026 East Coast Relays,2026-05-01,,,1.1,Outdoor,https://www.tfrrs.org/results/93606/5982313/2026_East_Coast_Relays/100-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,55.36,seconds,2026 East Coast Relays,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/93606/5982318/2026_East_Coast_Relays/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,57.45,seconds,2026 East Coast Relays,2026-05-01,,,,Outdoor,https://www.tfrrs.org/results/93606/5982318/2026_East_Coast_Relays/400-Hurdles,TFRRS all_performances
"Childress, Madison",South Carolina,SEC,Long Jump,2026,JR-3,,,5.80,m,2026 East Coast Relays,2026-05-01,,,0.9,Outdoor,https://www.tfrrs.org/results/93606/5982306/2026_East_Coast_Relays/Long-Jump,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,100H,2026,JR-3,,,13.06,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.8,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,13.04,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,13.14,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.4,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,100H,2026,FR-1,,,13.59,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.7,Outdoor,https://www.tfrrs.org/results/96148/6006018/SEC_Outdoor_TF_Championships_2026/100-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,54.02,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,55.89,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,56.78,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,57.68,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006028/SEC_Outdoor_TF_Championships_2026/400-Hurdles,TFRRS all_performances
"Ford, JaMeesia",South Carolina,SEC,400m,2026,JR-3,,,50.25,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Ford, JaMeesia",South Carolina,SEC,400m,2026,JR-3,,,50.44,seconds,SEC Outdoor T&F Championships 2026,2026-05-14,,,,Outdoor,https://www.tfrrs.org/results/96148/6006027/SEC_Outdoor_TF_Championships_2026/400-Meters,TFRRS all_performances
"Childress, Madison",South Carolina,SEC,Long Jump,2026,JR-3,,,5.61,m,SEC Outdoor T&F Championships 2026,2026-05-14,,,1.2,Outdoor,https://www.tfrrs.org/results/96148/6005998/SEC_Outdoor_TF_Championships_2026/Long-Jump,TFRRS all_performances
"Harris, Tristen",South Carolina,SEC,Long Jump,2026,FR-1,,,6.49,m,SEC Outdoor T&F Championships 2026,2026-05-14,,,0.9,Outdoor,https://www.tfrrs.org/results/96148/6005998/SEC_Outdoor_TF_Championships_2026/Long-Jump,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,12.98,seconds,NCAA Division I East First Rounds,2026-05-27,,,1.1,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,13.07,seconds,NCAA Division I East First Rounds,2026-05-27,,,0.2,Outdoor,https://www.tfrrs.org/results/96716/6004561/NCAA_Division_I_East_First_Rounds/100-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,53.87,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,56.00,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,55.37,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,57.19,seconds,NCAA Division I East First Rounds,2026-05-27,,,,Outdoor,https://www.tfrrs.org/results/96716/6004574/NCAA_Division_I_East_First_Rounds/400-Hurdles,TFRRS all_performances
"Harris, Tristen",South Carolina,SEC,Long Jump,2026,FR-1,,,6.33,m,NCAA Division I East First Rounds,2026-05-27,,,0.2,Outdoor,https://www.tfrrs.org/results/96716/6004550/NCAA_Division_I_East_First_Rounds/Long-Jump,TFRRS all_performances
"Hamilton, Joslyn",South Carolina,SEC,100H,2026,SO-2,,,12.94,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.5,Outdoor,https://www.tfrrs.org/results/96875/6005713/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,53.32,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,,Outdoor,https://www.tfrrs.org/results/96875/6005720/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Garrett, Akala",South Carolina,SEC,400H,2026,JR-3,,,54.49,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,,Outdoor,https://www.tfrrs.org/results/96875/6005720/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Harrington-Spain, Kyndall",South Carolina,SEC,400H,2026,FR-1,,,57.84,seconds,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,,Outdoor,https://www.tfrrs.org/results/96875/6005720/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Harris, Tristen",South Carolina,SEC,Long Jump,2026,FR-1,,,6.43,m,NCAA Division I Outdoor Track & Field Championships,2026-06-10,,,1.0,Outdoor,https://www.tfrrs.org/results/96875/6005690/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
