athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Moore, Jasmine",Georgia,SEC,Long Jump,2021,FR-1,,,6.83,m,Spec Towns Invitational,2021-04-09,,,0.4,Outdoor,https://www.tfrrs.org/results/69294/4185860/Spec_Towns_Invitational/Long-Jump,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2021,JR-3,,,1:02.11,seconds,UF Tom Jones Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/68975/4206589/UF_Tom_Jones_Invitational/400-Hurdles,TFRRS all_performances
"Carothers, Imani",Georgia,SEC,100H,2021,SO-2,,,13.46,seconds,Torrin Lawrence Memorial,2021-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/70029/4240884/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Hall, Anna",Georgia,SEC,100H,2021,FR-1,,,13.73,seconds,Torrin Lawrence Memorial,2021-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/70029/4240884/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Reynolds, Asya",Georgia,SEC,100H,2021,SR-4,,,13.88,seconds,Torrin Lawrence Memorial,2021-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/70029/4240884/Torrin_Lawrence_Memorial/100-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2021,JR-3,,,58.89,seconds,Torrin Lawrence Memorial,2021-04-30,,,,Outdoor,https://www.tfrrs.org/results/70029/4240873/Torrin_Lawrence_Memorial/400-Hurdles,TFRRS all_performances
"Hall, Anna",Georgia,SEC,Long Jump,2021,FR-1,,,6.09,m,Torrin Lawrence Memorial,2021-04-30,,,-0.5,Outdoor,https://www.tfrrs.org/results/70029/4240887/Torrin_Lawrence_Memorial/Long-Jump,TFRRS all_performances
"Reynolds, Asya",Georgia,SEC,Long Jump,2021,SR-4,,,6.41,m,Torrin Lawrence Memorial,2021-04-30,,,1.8,Outdoor,https://www.tfrrs.org/results/70029/4240887/Torrin_Lawrence_Memorial/Long-Jump,TFRRS all_performances
"Carothers, Imani",Georgia,SEC,100H,2021,SO-2,,,13.14,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,1.6,Outdoor,https://www.tfrrs.org/results/70259/4263440/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Hall, Anna",Georgia,SEC,100H,2021,FR-1,,,13.53,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,1.5,Outdoor,https://www.tfrrs.org/results/70259/4265865/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Reynolds, Asya",Georgia,SEC,100H,2021,SR-4,,,13.72,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,0.4,Outdoor,https://www.tfrrs.org/results/70259/4265865/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2021,JR-3,,,1:00.02,seconds,SEC Outdoor Track & Field Championships,2021-05-13,,,,Outdoor,https://www.tfrrs.org/results/70259/4262315/SEC_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Marsh, Titiana",Georgia,SEC,Long Jump,2021,SO-2,,,5.97,m,SEC Outdoor Track & Field Championships,2021-05-13,,,1.6,Outdoor,https://www.tfrrs.org/results/70259/4263449/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Georgia,SEC,Long Jump,2021,FR-1,,,6.60,m,SEC Outdoor Track & Field Championships,2021-05-13,,,1.3,Outdoor,https://www.tfrrs.org/results/70259/4263449/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Carothers, Imani",Georgia,SEC,100H,2021,SO-2,,,13.22,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,0.8,Outdoor,https://www.tfrrs.org/results/70390/4273635/NCAA_Division_I_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Zoller, Chelsea",Georgia,SEC,400H,2021,JR-3,,,59.29,seconds,NCAA Division I East Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70390/4273617/NCAA_Division_I_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Hall, Anna",Georgia,SEC,Long Jump,2021,FR-1,,,5.71,m,NCAA Division I East Preliminary Round,2021-05-26,,,-0.6,Outdoor,https://www.tfrrs.org/results/70390/4273630/NCAA_Division_I_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Marsh, Titiana",Georgia,SEC,Long Jump,2021,SO-2,,,6.32,m,NCAA Division I East Preliminary Round,2021-05-26,,,0.4,Outdoor,https://www.tfrrs.org/results/70390/4273630/NCAA_Division_I_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Georgia,SEC,Long Jump,2021,FR-1,,,6.57,m,NCAA Division I East Preliminary Round,2021-05-26,,,1.0,Outdoor,https://www.tfrrs.org/results/70390/4273630/NCAA_Division_I_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Reynolds, Asya",Georgia,SEC,100H,2021,SR-4,,,13.68,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,-0.2,Outdoor,https://www.tfrrs.org/results/70445/4276695/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Marsh, Titiana",Georgia,SEC,Long Jump,2021,SO-2,,,6.19,m,NCAA Division I Track & Field Championships,2021-06-09,,,0.3,Outdoor,https://www.tfrrs.org/results/70445/4276117/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Moore, Jasmine",Georgia,SEC,Long Jump,2021,FR-1,,,6.65,m,NCAA Division I Track & Field Championships,2021-06-09,,,1.5,Outdoor,https://www.tfrrs.org/results/70445/4276117/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Reynolds, Asya",Georgia,SEC,Long Jump,2021,SR-4,,,6.02,m,NCAA Division I Track & Field Championships,2021-06-09,,,-0.9,Outdoor,https://www.tfrrs.org/results/70445/4276699/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
