athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Scales, Emmi",Kentucky,SEC,400H,2024,FR-1,,,1:01.12,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130362/EKU_spring_invitational/400-Hurdles,TFRRS all_performances
"Hutchison, Katelyn",Kentucky,SEC,400m,2024,SR-4,,,58.41,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130361/EKU_spring_invitational/400-Meters,TFRRS all_performances
"McClellan, JahQueen",Kentucky,SEC,400m,2024,FR-1,,,58.48,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130361/EKU_spring_invitational/400-Meters,TFRRS all_performances
"Mobley, Mahogany",Kentucky,SEC,400m,2024,SR-4,,,57.52,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130361/EKU_spring_invitational/400-Meters,TFRRS all_performances
"Simms, Seven",Kentucky,SEC,400m,2024,JR-3,,,57.60,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130361/EKU_spring_invitational/400-Meters,TFRRS all_performances
"Wallace, Reynei",Kentucky,SEC,400m,2024,SR-4,,,56.36,seconds,EKU spring invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/84100/5130361/EKU_spring_invitational/400-Meters,TFRRS all_performances
"Gunnell, Julia",Kentucky,SEC,Long Jump,2024,FR-1,,,4.80,m,EKU spring invitational,2024-03-22,,,1.0,Outdoor,https://www.tfrrs.org/results/84100/5130371/EKU_spring_invitational/Long-Jump,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.37,seconds,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,-0.4,Outdoor,https://www.tfrrs.org/results/83393/5229775/2024_96th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,Long Jump,2024,SR-4,,,5.67,m,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,0.8,Outdoor,https://www.tfrrs.org/results/83393/5229779/2024_96th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.26,seconds,LSU Battle on the Bayou,2024-03-29,,,0.9,Outdoor,https://www.tfrrs.org/results/84130/5145869/LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Pedigo, Ariel",Kentucky,SEC,100H,2024,JR-3,,,15.78,seconds,LSU Battle on the Bayou,2024-03-29,,,1.6,Outdoor,https://www.tfrrs.org/results/84130/5145869/LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
"Alexander, Ava",Kentucky,SEC,400H,2024,FR-1,,,1:02.19,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400H,2024,FR-1,,,59.97,seconds,LSU Battle on the Bayou,2024-03-29,Final,12,,Outdoor,https://www.tfrrs.org/athletes/8680451/Kentucky/Oneika_McAnnuff.html,legacy_source_needs_review
"McAnnuff, Onieka",Kentucky,SEC,400H,2024,FR-1,,,59.97,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Alexander, Ava",Kentucky,SEC,400m,2024,FR-1,,,57.58,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Johnson, Alysia",Kentucky,SEC,400m,2024,JR-3,,,52.63,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,52.51,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,52.98,seconds,LSU Battle on the Bayou,2024-03-29,Final,7,,Outdoor,https://www.tfrrs.org/athletes/8680451/Kentucky/Oneika_McAnnuff.html,legacy_source_needs_review
"McAnnuff, Onieka",Kentucky,SEC,400m,2024,FR-1,,,52.98,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Davis, Morgan",Kentucky,SEC,Long Jump,2024,FR-1,,,FOUL,meters,LSU Battle on the Bayou,2024-03-29,Final,,,Outdoor,https://www.tfrrs.org/athletes/8680442/Kentucky/Morgan_Davis.html,legacy_source_needs_review
"Pedigo, Ariel",Kentucky,SEC,Long Jump,2024,JR-3,,,3.86,m,LSU Battle on the Bayou,2024-03-29,,,1.5,Outdoor,https://www.tfrrs.org/results/84130/5145875/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.24,seconds,Tom Jones Memorial Invitational,2024-04-12,,,0.4,Outdoor,https://www.tfrrs.org/results/85961/5199024/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.03,seconds,Tom Jones Memorial Invitational,2024-04-12,,,2.0,Outdoor,https://www.tfrrs.org/results/85961/5199026/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,53.19,seconds,Tom Jones Memorial Invitational,2024-04-12,Final,22,,Outdoor,https://www.tfrrs.org/athletes/8680451/Kentucky/Oneika_McAnnuff.html,legacy_source_needs_review
"McAnnuff, Onieka",Kentucky,SEC,400m,2024,FR-1,,,53.19,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Mobley, Mahogany",Kentucky,SEC,400m,2024,SR-4,,,57.19,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199003/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Davis, Morgan",Kentucky,SEC,Long Jump,2024,FR-1,,,5.79,m,Tom Jones Memorial Invitational,2024-04-12,,,0.7,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,Long Jump,2024,SR-4,,,5.57,m,Tom Jones Memorial Invitational,2024-04-12,,,-3.0,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.04,seconds,2024 Jim Green Invitational,2024-04-19,,,1.8,Outdoor,https://www.tfrrs.org/results/81771/5219378/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.14,seconds,2024 Jim Green Invitational,2024-04-19,,,1.6,Outdoor,https://www.tfrrs.org/results/81771/5219378/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Gunnell, Julia",Kentucky,SEC,100H,2024,FR-1,,,15.16,seconds,2024 Jim Green Invitational,2024-04-19,,,1.9,Outdoor,https://www.tfrrs.org/results/81771/5220717/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,13.87,seconds,2024 Jim Green Invitational,2024-04-19,,,1.8,Outdoor,https://www.tfrrs.org/results/81771/5219378/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.10,seconds,2024 Jim Green Invitational,2024-04-19,,,1.6,Outdoor,https://www.tfrrs.org/results/81771/5219378/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Pedigo, Ariel",Kentucky,SEC,100H,2024,JR-3,,,15.33,seconds,2024 Jim Green Invitational,2024-04-19,,,1.0,Outdoor,https://www.tfrrs.org/results/81771/5220717/2024_Jim_Green_Invitational/100-Hurdles,TFRRS all_performances
"Allen, Aliyah",Kentucky,SEC,400H,2024,FR-1,,,1:05.21,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219379/2024_Jim_Green_Invitational/400-Hurdles,TFRRS all_performances
"Hutchison, Katelyn",Kentucky,SEC,400m,2024,SR-4,,,58.62,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Johnson, Cha'iel",Kentucky,SEC,400m,2024,FR-1,,,54.72,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,54.18,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,52.98,seconds,2024 Jim Green Invitational,2024-04-19,Final,1,,Outdoor,https://www.tfrrs.org/athletes/8680451/Kentucky/Oneika_McAnnuff.html,legacy_source_needs_review
"McAnnuff, Onieka",Kentucky,SEC,400m,2024,FR-1,,,52.98,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"McClellan, JahQueen",Kentucky,SEC,400m,2024,FR-1,,,56.39,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Mobley, Mahogany",Kentucky,SEC,400m,2024,SR-4,,,56.50,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Simms, Seven",Kentucky,SEC,400m,2024,JR-3,,,58.05,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Wallace, Reynei",Kentucky,SEC,400m,2024,SR-4,,,55.40,seconds,2024 Jim Green Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81771/5219342/2024_Jim_Green_Invitational/400-Meters,TFRRS all_performances
"Davis, Morgan",Kentucky,SEC,Long Jump,2024,FR-1,,,5.71,m,2024 Jim Green Invitational,2024-04-19,,,1.0,Outdoor,https://www.tfrrs.org/results/81771/5219351/2024_Jim_Green_Invitational/Long-Jump,TFRRS all_performances
"Gunnell, Julia",Kentucky,SEC,Long Jump,2024,FR-1,,,4.85,m,2024 Jim Green Invitational,2024-04-19,,,+0.0,Outdoor,https://www.tfrrs.org/results/81771/5220721/2024_Jim_Green_Invitational/Long-Jump,TFRRS all_performances
"Pedigo, Ariel",Kentucky,SEC,Long Jump,2024,JR-3,,,5.28,m,2024 Jim Green Invitational,2024-04-19,,,+0.0,Outdoor,https://www.tfrrs.org/results/81771/5220721/2024_Jim_Green_Invitational/Long-Jump,TFRRS all_performances
"Wilson, Meg",Kentucky,SEC,Long Jump,2024,JR-3,,,5.42,m,2024 Jim Green Invitational,2024-04-19,,,1.2,Outdoor,https://www.tfrrs.org/results/81771/5219351/2024_Jim_Green_Invitational/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.47,seconds,114th Drake Relays,2024-04-24,,,1.8,Outdoor,https://www.tfrrs.org/results/84215/5243223/114th_Drake_Relays/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.06,seconds,114th Drake Relays,2024-04-24,Prelim,17,2.3,Outdoor,https://www.tfrrs.org/athletes/8581453/Kentucky/Charity_Hufnagel,legacy_source_needs_review
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,12.96,seconds,114th Drake Relays,2024-04-27,Final,2,2.1,Outdoor,https://www.tfrrs.org/athletes/8680445/Kentucky/Alexis_Glasco.html,legacy_source_needs_review
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.14,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.2,Outdoor,https://www.tfrrs.org/results/87017/5286218/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,53.67,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,Long Jump,2024,SR-4,,,5.79,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,1.0,Outdoor,https://www.tfrrs.org/results/87017/5286222/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.18,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,1.1,Outdoor,https://www.tfrrs.org/results/85812/5273720/SEC_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,13.86,seconds,SEC Outdoor Track & Field Championships,2024-05-09,Heptathlon,5,2.6,Outdoor,https://www.tfrrs.org/athletes/8581453/Kentucky/Charity_Hufnagel,legacy_source_needs_review
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,53.91,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,52.46,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Wallace, Reynei",Kentucky,SEC,400m,2024,SR-4,,,55.24,seconds,SEC Outdoor Track & Field Championships,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/85812/5273725/SEC_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Davis, Morgan",Kentucky,SEC,Long Jump,2024,FR-1,,,6.16,m,SEC Outdoor Track & Field Championships,2024-05-09,,,0.2,Outdoor,https://www.tfrrs.org/results/85812/5273708/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,Long Jump,2024,SR-4,,,5.82,m,SEC Outdoor Track & Field Championships,2024-05-09,,,0.1,Outdoor,https://www.tfrrs.org/results/85812/5277335/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Pedigo, Ariel",Kentucky,SEC,Long Jump,2024,JR-3,,,5.23,m,SEC Outdoor Track & Field Championships,2024-05-09,,,+0.0,Outdoor,https://www.tfrrs.org/results/85812/5277335/SEC_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.00,seconds,NCAA East First Round,2024-05-22,,,1.1,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Glasco, Alexis",Kentucky,SEC,100H,2024,JR-3,,,13.50,seconds,NCAA East First Round,2024-05-22,,,0.5,Outdoor,https://www.tfrrs.org/results/86997/5284582/NCAA_East_First_Round/100-Hurdles,TFRRS all_performances
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,51.71,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,52.61,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,51.70,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,52.63,seconds,NCAA East First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86997/5284560/NCAA_East_First_Round/400-Meters,TFRRS all_performances
"Davis, Morgan",Kentucky,SEC,Long Jump,2024,FR-1,,,5.80,m,NCAA East First Round,2024-05-22,,,0.9,Outdoor,https://www.tfrrs.org/results/86997/5284563/NCAA_East_First_Round/Long-Jump,TFRRS all_performances
"Hufnagel, Charity",Kentucky,SEC,100H,2024,SR-4,,,14.14,seconds,NCAA Division I Outdoor Track & Field Championships,2024-06-05,Heptathlon,20,0.2,Outdoor,https://www.tfrrs.org/athletes/8581453/Kentucky/Charity_Hufnagel,legacy_source_needs_review
"Martin, Jania",Kentucky,SEC,400m,2024,SR-4,,,53.67,seconds,NCAA Division I Outdoor Track & Field Championships,2024-06-05,Semifinal,23,,Outdoor,https://www.tfrrs.org/athletes/7002162/Texas_AM/Jania_Martin.html,legacy_source_needs_review
"McAnnuff, Oneika",Kentucky,SEC,400m,2024,FR-1,,,FS,seconds,NCAA Division I Outdoor Track & Field Championships,2024-06-05,Semifinal,,,Outdoor,https://www.tfrrs.org/athletes/8680451/Kentucky/Oneika_McAnnuff.html,legacy_source_needs_review
"Hufnagel, Charity",Kentucky,SEC,Long Jump,2024,SR-4,,,5.79,meters,NCAA Division I Outdoor Track & Field Championships,2024-06-05,Heptathlon,14,1.0,Outdoor,https://www.tfrrs.org/athletes/8581453/Kentucky/Charity_Hufnagel,legacy_source_needs_review
