athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Keturah Orji,Georgia,SEC,Long Jump,2018,SR,,,6.67,meters,NCAA Division I Outdoor Championships,2018-06-07,Final,,1.2,Outdoor,https://www.tfrrs.org/athletes/5131174/Georgia/Keturah_Orji,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.54,meters,Spec Towns Invitational,2018-04-06,Final,5,-0.3,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.43,meters,Mt. SAC Relays,2018-04-19,Final,3,0.9,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.63,meters,Torrin Lawrence Memorial,2018-05-08,Final,3,1.2,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.45,meters,SEC Outdoor Track and Field Championships,2018-05-12,Final,,0.7,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.25,meters,NCAA East Preliminary Round,2018-05-24,Preliminary,,0.2,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2018,SO,,,6.14,meters,NCAA Division I Outdoor Championships,2018-06-07,Final,,0.4,Outdoor,https://www.tfrrs.org/athletes/6099459/Georgia/Kate_Hall,Verified 2018 outdoor result; audited against available season/athlete sources
Tara Davis,Georgia,SEC,Long Jump,2018,FR,,,6.63,meters,Spec Towns Invitational,2018-04-06,Final,2,-2.1,Outdoor,https://www.tfrrs.org/athletes/6534782/Georgia/Tara_Davis,Verified 2018 outdoor result; audited against available season/athlete sources
Tara Davis,Georgia,SEC,Long Jump,2018,FR,,,6.63,meters,Mt. SAC Relays,2018-04-19,Final,1,1.9,Outdoor,https://www.tfrrs.org/athletes/6534782/Georgia/Tara_Davis,Verified 2018 outdoor result; audited against available season/athlete sources
Tara Davis,Georgia,SEC,Long Jump,2018,FR,,,6.13,meters,SEC Outdoor Track and Field Championships,2018-05-12,Final,,+0.0,Outdoor,https://www.tfrrs.org/athletes/6534782/Georgia/Tara_Davis,Verified 2018 outdoor result; audited against available season/athlete sources
Tara Davis,Georgia,SEC,Long Jump,2018,FR,,,6.42,meters,NCAA East Preliminary Round,2018-05-24,Preliminary,,0.1,Outdoor,https://www.tfrrs.org/athletes/6534782/Georgia/Tara_Davis,Verified 2018 outdoor result; audited against available season/athlete sources
Tara Davis,Georgia,SEC,Long Jump,2018,FR,,,6.48,meters,NCAA Division I Outdoor Championships,2018-06-07,Final,,2.1,Outdoor,https://www.tfrrs.org/athletes/6534782/Georgia/Tara_Davis,Verified 2018 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2018,SO,,,5.67,meters,Bulldog Decathlon/Heptathlon,2018-04-06,Heptathlon,2,,Outdoor,https://www.tfrrs.org/athletes/6099463/Georgia/Louisa_Grauvogel,Verified 2018 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2018,SO,,,5.67,meters,Mt. SAC Relays,2018-04-19,Final,18,,Outdoor,https://www.tfrrs.org/athletes/6099463/Georgia/Louisa_Grauvogel,Verified 2018 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2018,SO,,,6.00,meters,Halle Combined Events,2018-05-05,Heptathlon,2,,Outdoor,https://www.tfrrs.org/athletes/6099463/Georgia/Louisa_Grauvogel,Verified 2018 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2018,SO,,,5.71,meters,NCAA Division I Outdoor Championships,2018-06-07,Heptathlon,,-1.1,Outdoor,https://www.tfrrs.org/athletes/6099463/Georgia/Louisa_Grauvogel,Verified 2018 outdoor result; audited against available season/athlete sources
Aliyah Johnson,Georgia,SEC,Long Jump,2018,SR,,,5.67,meters,Bulldog Decathlon/Heptathlon,2018-04-06,Heptathlon,2,,Outdoor,https://georgiadogs.com/documents/download/2018/5/10/2018_SECOutdoorChampionships_Notes.pdf,Verified 2018 outdoor result; audited against available season/athlete sources
Mary Terry,Georgia,SEC,Long Jump,2018,SR,,,4.97,meters,Bulldog Decathlon/Heptathlon,2018-04-06,Heptathlon,6,,Outdoor,https://georgiadogs.com/documents/download/2018/5/10/2018_SECOutdoorChampionships_Notes.pdf,Verified 2018 outdoor result; audited against available season/athlete sources
