athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Thomas, Markeeta",Clemson,ACC,100H,2016,FR-1,,,13.75,s,ACC Championships,2016-05-13,,,-1.1,Outdoor,https://www.tfrrs.org/results/46634/2876435/ACC_Championships/100-Hurdles,TFRRS all_performances
"Robinson, Torie",Clemson,ACC,400H,2016,SO-2,,,1:00.63,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876412/ACC_Championships/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2016,FR-1,,,1:00.07,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876412/ACC_Championships/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2016,FR-1,,,1:00.22,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876412/ACC_Championships/400-Hurdles,TFRRS all_performances
"James, Olivia",Clemson,ACC,400m,2016,JR-3,,,53.94,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876434/ACC_Championships/400-Meters,TFRRS all_performances
"James, Olivia",Clemson,ACC,400m,2016,JR-3,,,54.12,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876434/ACC_Championships/400-Meters,TFRRS all_performances
"Parrish, Deja",Clemson,ACC,400m,2016,SO-2,,,52.80,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876434/ACC_Championships/400-Meters,TFRRS all_performances
"Parrish, Deja",Clemson,ACC,400m,2016,SO-2,,,52.94,s,ACC Championships,2016-05-13,,,,Outdoor,https://www.tfrrs.org/results/46634/2876434/ACC_Championships/400-Meters,TFRRS all_performances
"Amsterdam, Iana",Clemson,ACC,Long Jump,2016,JR-3,,,5.98,m,ACC Championships,2016-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/46634/2876445/ACC_Championships/Long-Jump,TFRRS all_performances
"Land, Mimi",Clemson,ACC,Long Jump,2016,SR-4,,,6.10,m,ACC Championships,2016-05-13,,,0.9,Outdoor,https://www.tfrrs.org/results/46634/2876445/ACC_Championships/Long-Jump,TFRRS all_performances
"Terrell, Anasterasia",Clemson,ACC,Long Jump,2016,JR-3,,,5.77,m,ACC Championships,2016-05-13,,,0.2,Outdoor,https://www.tfrrs.org/results/46634/2876445/ACC_Championships/Long-Jump,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2016,FR-1,,,1:00.67,s,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882912/NCAA_Division_I_-_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Thomas, Markeeta",Clemson,ACC,400H,2016,FR-1,,,58.69,s,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882912/NCAA_Division_I_-_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"James, Olivia",Clemson,ACC,400m,2016,JR-3,,,54.15,s,NCAA Division I - East Preliminary Round,2016-05-26,,,,Outdoor,https://www.tfrrs.org/results/46682/2882927/NCAA_Division_I_-_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Land, Mimi",Clemson,ACC,Long Jump,2016,SR-4,,,6.19,m,NCAA Division I - East Preliminary Round,2016-05-26,,,0.8,Outdoor,https://www.tfrrs.org/results/46682/2882923/NCAA_Division_I_-_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Land, Mimi",Clemson,ACC,Long Jump,2016,SR-4,,,6.15,m,NCAA Division I Track & Field Championships,2016-06-08,,,1.2,Outdoor,https://www.tfrrs.org/results/46699/2884173/NCAA_Division_I_Track__Field_Championships/Long-Jump,TFRRS all_performances
