athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Barron, Mia",Virginia,ACC,Long Jump,2018,JR-3,,,5.55,m,Fred Hardy Invitational,2018-03-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/51896/3381002/Fred_Hardy_Invitational/Long-Jump,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,5.85,m,Fred Hardy Invitational,2018-03-30,,,0.5,Outdoor,https://www.tfrrs.org/results/51896/3381002/Fred_Hardy_Invitational/Long-Jump,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.49,s,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,1.9,Outdoor,https://www.tfrrs.org/results/55867/3400991/Virginia_v_Maryland_Bucknell_Georgetown/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.48,s,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,1.9,Outdoor,https://www.tfrrs.org/results/55867/3400991/Virginia_v_Maryland_Bucknell_Georgetown/100-Hurdles,TFRRS all_performances
"Herran, Alana",Virginia,ACC,400H,2018,JR-3,,,59.25,s,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,,Outdoor,https://www.tfrrs.org/results/55867/3401001/Virginia_v_Maryland_Bucknell_Georgetown/400-Hurdles,TFRRS all_performances
"Hairston, Kiana",Virginia,ACC,400m,2018,SR-4,,,57.43,s,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,,Outdoor,https://www.tfrrs.org/results/55867/3400990/Virginia_v_Maryland_Bucknell_Georgetown/400-Meters,TFRRS all_performances
"Jefferson, Anna",Virginia,ACC,400m,2018,SO-2,,,54.13,s,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,,Outdoor,https://www.tfrrs.org/results/55867/3400990/Virginia_v_Maryland_Bucknell_Georgetown/400-Meters,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,6.12,m,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/55867/3400993/Virginia_v_Maryland_Bucknell_Georgetown/Long-Jump,TFRRS all_performances
"Sullivan, Holly",Virginia,ACC,Long Jump,2018,SR-4,,,5.82,m,"Virginia v. Maryland, Bucknell, Georgetown",2018-04-06,,,2.0,Outdoor,https://www.tfrrs.org/results/55867/3400993/Virginia_v_Maryland_Bucknell_Georgetown/Long-Jump,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.50,s,Virginia Challenge,2018-04-20,,,0.8,Outdoor,https://www.tfrrs.org/results/56506/3453897/Virginia_Challenge/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.44,s,Virginia Challenge,2018-04-20,,,0.8,Outdoor,https://www.tfrrs.org/results/56506/3453897/Virginia_Challenge/100-Hurdles,TFRRS all_performances
"Herran, Alana",Virginia,ACC,400H,2018,JR-3,,,59.40,s,Virginia Challenge,2018-04-20,,,,Outdoor,https://www.tfrrs.org/results/56506/3453866/Virginia_Challenge/400-Hurdles,TFRRS all_performances
"Sullivan, Holly",Virginia,ACC,400H,2018,SR-4,,,1:02.02,s,Virginia Challenge,2018-04-20,,,,Outdoor,https://www.tfrrs.org/results/56506/3453866/Virginia_Challenge/400-Hurdles,TFRRS all_performances
"Hairston, Kiana",Virginia,ACC,400m,2018,SR-4,,,57.12,s,Virginia Challenge,2018-04-20,,,,Outdoor,https://www.tfrrs.org/results/56506/3453835/Virginia_Challenge/400-Meters,TFRRS all_performances
"Jefferson, Anna",Virginia,ACC,400m,2018,SO-2,,,53.83,s,Virginia Challenge,2018-04-20,,,,Outdoor,https://www.tfrrs.org/results/56506/3453835/Virginia_Challenge/400-Meters,TFRRS all_performances
"Barron, Mia",Virginia,ACC,Long Jump,2018,JR-3,,,6.08,m,Virginia Challenge,2018-04-20,,,1.6,Outdoor,https://www.tfrrs.org/results/56506/3453833/Virginia_Challenge/Long-Jump,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,6.02,m,Virginia Challenge,2018-04-20,,,0.2,Outdoor,https://www.tfrrs.org/results/56506/3453833/Virginia_Challenge/Long-Jump,TFRRS all_performances
"McKee, Kelly",Virginia,ACC,Long Jump,2018,JR-3,,,6.12,m,Virginia Challenge,2018-04-20,,,-1.0,Outdoor,https://www.tfrrs.org/results/56506/3453857/Virginia_Challenge/Long-Jump,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,58.88,s,Virginia Challenge,2018-04-21,Invitational,,,Outdoor,https://www.tfrrs.org/athletes/6413577,legacy_source_needs_review
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.35,s,Virginia Grand Prix,2018-04-28,,,0.2,Outdoor,https://www.tfrrs.org/results/56771/3478460/Virginia_Grand_Prix/100-Hurdles,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.49,s,Virginia Grand Prix,2018-04-28,Final,,0.8,Outdoor,https://www.tfrrs.org/athletes/5626018,legacy_source_needs_review
"Sullivan, Holly",Virginia,ACC,100H,2018,SR-4,,,20.65,s,Virginia Grand Prix,2018-04-28,,,1.2,Outdoor,https://www.tfrrs.org/results/56771/3478460/Virginia_Grand_Prix/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.31,s,Virginia Grand Prix,2018-04-28,,,0.2,Outdoor,https://www.tfrrs.org/results/56771/3478460/Virginia_Grand_Prix/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.67,s,Virginia Grand Prix,2018-04-28,Final,,0.8,Outdoor,https://www.tfrrs.org/athletes/6125624,legacy_source_needs_review
"Herran, Alana",Virginia,ACC,400H,2018,JR-3,,,58.03,s,Virginia Grand Prix,2018-04-28,,,,Outdoor,https://www.tfrrs.org/results/56771/3478447/Virginia_Grand_Prix/400-Hurdles,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,59.12,s,Virginia Grand Prix,2018-04-28,,,,Outdoor,https://www.tfrrs.org/results/56771/3478447/Virginia_Grand_Prix/400-Hurdles,TFRRS all_performances
"Hairston, Kiana",Virginia,ACC,400m,2018,SR-4,,,57.37,s,Virginia Grand Prix,2018-04-28,,,,Outdoor,https://www.tfrrs.org/results/56771/3478458/Virginia_Grand_Prix/400-Meters,TFRRS all_performances
"Barron, Mia",Virginia,ACC,Long Jump,2018,JR-3,,,6.06,m,Virginia Grand Prix,2018-04-28,,,1.2,Outdoor,https://www.tfrrs.org/results/56771/3478462/Virginia_Grand_Prix/Long-Jump,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,6.02,m,Virginia Grand Prix,2018-04-28,,,1.7,Outdoor,https://www.tfrrs.org/results/56771/3478462/Virginia_Grand_Prix/Long-Jump,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.45,s,ACC Outdoor Championships,2018-05-10,,,-0.4,Outdoor,https://www.tfrrs.org/results/57034/3506464/ACC_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Sullivan, Holly",Virginia,ACC,100H,2018,SR-4,,,14.25,s,ACC Outdoor Championships,2018-05-10,,,1.1,Outdoor,https://www.tfrrs.org/results/57034/3509235/ACC_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.49,s,ACC Outdoor Championships,2018-05-10,,,1.0,Outdoor,https://www.tfrrs.org/results/57034/3506464/ACC_Outdoor_Championships/100-Hurdles,TFRRS all_performances
"Herran, Alana",Virginia,ACC,400H,2018,JR-3,,,59.44,s,ACC Outdoor Championships,2018-05-10,,,,Outdoor,https://www.tfrrs.org/results/57034/3506441/ACC_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,57.95,s,ACC Outdoor Championships,2018-05-10,,,,Outdoor,https://www.tfrrs.org/results/57034/3506441/ACC_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,58.55,s,ACC Outdoor Championships,2018-05-10,,,,Outdoor,https://www.tfrrs.org/results/57034/3506441/ACC_Outdoor_Championships/400-Hurdles,TFRRS all_performances
"Jefferson, Anna",Virginia,ACC,400m,2018,SO-2,,,52.39,s,ACC Outdoor Championships,2018-05-10,,,,Outdoor,https://www.tfrrs.org/results/57034/3506462/ACC_Outdoor_Championships/400-Meters,TFRRS all_performances
"Jefferson, Anna",Virginia,ACC,400m,2018,SO-2,,,53.47,s,ACC Outdoor Championships,2018-05-10,,,,Outdoor,https://www.tfrrs.org/results/57034/3506462/ACC_Outdoor_Championships/400-Meters,TFRRS all_performances
"Barron, Mia",Virginia,ACC,Long Jump,2018,JR-3,,,5.86,m,ACC Outdoor Championships,2018-05-10,,,1.8,Outdoor,https://www.tfrrs.org/results/57034/3506474/ACC_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,5.94,m,ACC Outdoor Championships,2018-05-10,,,-0.1,Outdoor,https://www.tfrrs.org/results/57034/3506474/ACC_Outdoor_Championships/Long-Jump,TFRRS all_performances
Khyasia Caldwell-Adams,Virginia,ACC,Long Jump,2018,FR,,,6.10,m,ACC Outdoor Championships,2018-05-10,Final,2,2.3,Outdoor,https://accchampionships.runnerspace.com/eprofile.php?do=info&event_id=477&year=2018,legacy_source_needs_review
"McKee, Kelly",Virginia,ACC,Long Jump,2018,JR-3,,,6.08,m,ACC Outdoor Championships,2018-05-10,,,0.7,Outdoor,https://www.tfrrs.org/results/57034/3506474/ACC_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.13,s,ACC Outdoor Championships,2018-05-12,Final,4,2.7,Outdoor,https://accchampionships.runnerspace.com/eprofile.php?do=info&event_id=477&year=2018,legacy_source_needs_review
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.32,s,ACC Outdoor Championships,2018-05-12,Final,6,2.7,Outdoor,https://accchampionships.runnerspace.com/eprofile.php?do=info&event_id=477&year=2018,legacy_source_needs_review
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,13.26,s,NCAA East Preliminary Round,2018-05-24,,,0.3,Outdoor,https://www.tfrrs.org/results/57099/3515282/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Leonard, Ciara",Virginia,ACC,100H,2018,JR-3,,,14.30,s,NCAA East Preliminary Round,2018-05-24,,,-0.1,Outdoor,https://www.tfrrs.org/results/57099/3515282/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Woodley, Alexis",Virginia,ACC,100H,2018,SO-2,,,13.39,s,NCAA East Preliminary Round,2018-05-24,,,-0.9,Outdoor,https://www.tfrrs.org/results/57099/3515282/NCAA_East_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Herran, Alana",Virginia,ACC,400H,2018,JR-3,,,59.46,s,NCAA East Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57099/3515266/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,56.94,s,NCAA East Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57099/3515266/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,57.57,s,NCAA East Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57099/3515266/NCAA_East_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Jefferson, Anna",Virginia,ACC,400m,2018,SO-2,,,54.03,s,NCAA East Preliminary Round,2018-05-24,,,,Outdoor,https://www.tfrrs.org/results/57099/3515281/NCAA_East_Preliminary_Round/400-Meters,TFRRS all_performances
"Barron, Mia",Virginia,ACC,Long Jump,2018,JR-3,,,5.81,m,NCAA East Preliminary Round,2018-05-24,,,0.1,Outdoor,https://www.tfrrs.org/results/57099/3515277/NCAA_East_Preliminary_Round/Long-Jump,TFRRS all_performances
"Caldwell, Khyasia",Virginia,ACC,Long Jump,2018,FR-1,,,5.64,m,NCAA East Preliminary Round,2018-05-24,,,-0.3,Outdoor,https://www.tfrrs.org/results/57099/3515277/NCAA_East_Preliminary_Round/Long-Jump,TFRRS all_performances
Khyasia Caldwell-Adams,Virginia,ACC,Long Jump,2018,FR,,,5.80,m,NCAA East Preliminary Round,2018-05-24,Final,36,,Outdoor,https://virginiasports.com/news/2018/05/24/knight-advances-to-quarterfinals-on-opening-day-of-ncaa-east-prelims,legacy_source_needs_review
"Knight, Andrenette",Virginia,ACC,400H,2018,SO-2,,,57.89,s,NCAA Division I Outdoor Championships,2018-06-06,,,,Outdoor,https://www.tfrrs.org/results/57114/3516374/NCAA_Division_I_Outdoor_Championships/400-Hurdles,TFRRS all_performances
